"gene_id","entrez_id","transcript_id","gene_symbol"
45247,"441457","uc004awq.2,uc022bkp.1","NUTM2G"
45248,"84278","uc004aws.3","HIATL2"
45249,"1515","uc004awt.3,uc004awu.3,uc010msi.3,uc010msj.2,uc010msk.3","CTSV"
45250,"340508","uc004awv.3","GAS2L1P2"
45259,"57653,100499483,100499484","uc004axe.2,uc004axf.3,uc004axg.2,uc004axh.2,uc010msm.1,uc011lur.2,uc011lus.2,uc011lut.2,uc011luv.1","LOC100499484-C9ORF174,CCDC180,LOC100499484"
45260,"100499484","uc011luu.2","LOC100499484"
45261,"100302223","uc033dcl.1","MIR1302-8"
45262,"286359","uc010msn.3","LOC286359"
45263,"23424","uc004axj.3,uc010msp.1,uc011lux.2,uc011luy.2","TDRD7"
45264,"7111","uc004axk.2,uc004axl.2","TMOD1"
45266,"158427","uc004axn.3,uc004axo.3,uc004axp.1","TSTD2"
45267,"4686","uc004axq.3","NCBP1"
45268,"7507","uc004axr.4,uc004axs.4","XPA"
45270,"2304","uc004axu.3","FOXE1"
45271,"51531","uc004axv.2,uc004axw.2,uc010msq.1,uc022bku.1","C9orf156"
45272,"55363","uc004axy.4,uc004axz.4","HEMGN"
45273,"10541","uc004aya.3","ANP32B"
45274,"54187","uc004ayc.3,uc004aye.1","NANS"
45275,"9830","uc004ayg.2,uc004ayh.2,uc011luz.2,uc011lva.2","TRIM14"
45276,"7464","uc004ayk.3,uc004ayl.3,uc004aym.3,uc004ayn.2","CORO2A"
45277,"55357","uc004ayp.4,uc004ayq.3,uc004ayr.3,uc011lvb.2","TBC1D2"
45278,"102465514","uc033dcn.1","MIR6854"
45280,"9568","uc004ays.3","GABBR2"
45281,"203286","uc004ayt.3,uc004ayu.3,uc004ayv.2,uc004ayx.2,uc004ayy.2","ANKS6"
45283,"79695","uc004ayz.3","GALNT12"
45284,"1306","uc004azb.2","COL15A1"
45287,"7046","uc004azc.3,uc004azd.3,uc004aze.3,uc011lvc.2","TGFBR1"
45289,"85365","uc004azf.3,uc004azg.3","ALG2"
45290,"10952","uc004azh.3","SEC61B"
45291,"100996569","uc004azi.1,uc004azj.1,uc004azk.1,uc004azl.1,uc004azm.2,uc004azn.2,uc004azo.1,uc004azp.1,uc004azq.1,uc004azr.1,uc004azs.1,uc004azt.1,uc004azu.1,uc004azv.1,uc004azw.3,uc004azx.1,uc004azy.1,uc004azz.1,uc004baa.2,uc004bab.1,uc004bac.1,uc010mss.1,uc010mst.1,uc010msu.3,uc010msv.1,uc010msw.1","NAMA"
45294,"101928438","uc004bad.1","LOC101928438"
45296,"8013","uc004bae.3,uc004baf.1,uc022bky.1","NR4A3"
45297,"441461","uc004baj.4","STX17-AS1"
45298,"55014","uc004bak.3,uc004bal.4,uc010msx.3,uc011lvd.2","STX17"
45299,"23071","uc004bam.3,uc010msy.3","ERP44"
45304,"27130","uc004bao.2,uc004bap.2,uc004baq.2,uc004bar.2,uc010mta.3,uc010mtb.2,uc011lve.2","INVS"
45305,"54881","uc004bas.3,uc011lvf.2,uc011lvg.2,uc011lvh.1","TEX10"
45307,"91283,100526694,8577","uc004baw.3,uc004bax.3,uc004bay.2,uc004baz.2,uc022bkz.1,uc022bla.1,uc022blb.1","MSANTD3,MSANTD3-TMEFF1,TMEFF1"
45308,"347273","uc004bba.4","MURC"
45311,"54886","uc004bbb.3,uc004bbc.3,uc010mtc.3,uc011lvi.2","LPPR1"
45315,"570","uc004bbd.4,uc010mtd.3","BAAT"
45316,"54534","uc004bbe.2,uc011lvj.2","MRPL50"
45317,"7743","uc004bbg.2,uc004bbh.2,uc004bbi.2,uc011lvk.2,uc031tep.1,uc031teq.1","ZNF189"
45318,"229","uc004bbk.2","ALDOB"
45320,"84302","uc004bbm.3","TMEM246"
45321,"56254","uc004bbn.4","RNF20"
45322,"116443","uc004bbo.2,uc004bbp.2,uc004bbq.1","GRIN3A"
45323,"5535","uc004bbr.3","PPP3R2"
45330,"414319","uc033ddi.1","LINC00587"
45333,"1539","uc004bbs.2","CYLC2"
45345,"101928523","uc033ddv.1","LOC101928523"
45346,"10592","uc004bbu.1,uc004bbv.3,uc004bbw.3,uc004bbx.3,uc004bby.3,uc010mtg.1,uc010mth.1,uc011lvl.2","SMC2"
45350,"138805","uc011lvm.2","OR13F1"
45351,"138804","uc011lvn.2","OR13C4"
45352,"138803","uc004bcb.1","OR13C3"
45354,"138802","uc011lvo.2","OR13C8"
45355,"138799","uc011lvp.2","OR13C5"
45356,"392376","uc011lvq.2","OR13C2"
45357,"286362","uc011lvr.2","OR13C9"
45359,"286365","uc011lvs.2","OR13D1"
45360,"25934,55335","uc004bch.1,uc004bci.3,uc004bcj.1,uc011lvt.2,uc011lvu.1","NIPSNAP3A,NIPSNAP3B"
45361,"286367","uc004bck.4","LOC286367"
45362,"19","uc004bcl.3,uc004bcm.3","ABCA1"
45367,"23446","uc004bcn.4,uc004bco.1,uc033dec.1","SLC44A1"
45368,"83856","uc004bcp.4,uc011lvv.2,uc011lvw.2,uc033ded.1","FSD1L"
45370,"26134","uc033def.1","RALGAPA1P"
45371,"2218","uc004bcr.3,uc004bcs.3,uc010mtm.3,uc011lvx.2,uc011lvy.2","FKTN"
45373,"6887","uc004bct.3","TAL2"
45375,"55151","uc004bcu.2,uc010mtn.2","TMEM38B"
45381,"102465995","uc033del.1","MIR8081"
45382,"100996590","uc004bcy.2","LINC01505"
45383,"58499","uc004bcz.3,uc004bda.3,uc004bdb.1,uc010mto.3,uc011lvz.2","ZNF462"
45389,"5887","uc004bde.3,uc011lwa.2,uc011lwb.2,uc022blj.1","RAD23B"
45390,"9314","uc004bdf.2,uc004bdg.3,uc004bdh.3,uc022blk.1,uc031ter.2,uc031tes.1","KLF4"
45402,"10880","uc004bdi.3","ACTL7B"
45403,"10881","uc004bdj.2","ACTL7A"
45404,"8518","uc004bdk.3,uc004bdl.3,uc004bdm.4,uc010mtp.3,uc010mtq.3,uc011lwc.2","IKBKAP"
45405,"54942","uc004bdn.3,uc010mtr.3","FAM206A"
45406,"8727","uc004bdo.2,uc004bdp.2,uc010mts.2","CTNNAL1"
45408,"23731","uc004bds.4,uc004bdt.4,uc022bln.1","TMEM245"
45409,"407036","uc004bdu.1","MIR32"
45411,"23732","uc004bdw.1","FRRS1L"
45414,"54566","uc004bdz.2,uc004bea.4","EPB41L4B"
45415,"5774","uc004beb.2,uc004bec.2,uc004bed.2,uc004bee.4,uc010mtu.2,uc011lwd.1,uc011lwe.1,uc011lwf.1,uc011lwg.1,uc011lwh.1","PTPN3"
45416,"100500898","uc033dfa.1","MIR3927"
45417,"114299,445815,11217","uc004beg.3,uc004beh.4,uc004bei.2,uc004bej.4,uc004bek.4,uc004bel.1,uc004bem.3,uc004ben.3,uc010mtw.1,uc011lwi.2,uc011lwj.2","PALM2,PALM2-AKAP2,AKAP2"
45425,"401546","uc011lwk.2","C9orf152"
45426,"7295","uc004bep.2,uc004beq.2","TXN"
45427,"255220","uc004bes.4,uc011lwl.3,uc033dfg.1","TXNDC8"
45428,"79987","uc004beu.2,uc004bev.4,uc010mty.3,uc010mtz.3,uc010mua.1","SVEP1"
45432,"4593","uc033dfi.1,uc033dfj.1,uc033dfk.1","MUSK"
45434,"1902","uc004bfa.3,uc004bfb.3,uc004bfc.3,uc010mub.3,uc011lwm.2,uc011lwn.2,uc011lwo.2","LPAR1"
45436,"102465800","uc033dfm.1","MIR7702"
45437,"26248","uc011lwp.2","OR2K2"
45438,"23392","uc004bfe.1,uc010muc.1","KIAA0368"
45441,"158399","uc004bff.3,uc004bfg.3,uc010mud.2,uc011lwq.3","ZNF483"
45442,"22949","uc004bfh.2,uc004bfi.3,uc004bfj.3,uc010mue.3,uc011lwr.2","PTGR1"
45443,"652972","uc022bly.1","LRRC37A5P"
45445,"548645,552891,2790","uc004bfl.3,uc004bfm.3,uc004bfn.3,uc004bfp.3,uc011lws.2","DNAJC25,DNAJC25-GNG10,GNG10"
45448,"158401","uc004bfq.4,uc004bfr.4,uc004bfs.2,uc010mug.5,uc011lwt.3","C9orf84"
45449,"7357","uc004bft.3","UGCG"
45450,"100616114","uc022blz.1","MIR4668"
45451,"64420","uc004bfu.4,uc010mui.4,uc010muj.4","SUSD1"
45452,"9991","uc004bfv.3,uc004bfw.3,uc004bfx.3,uc004bfy.3,uc004bfz.3,uc011lwu.2","PTBP3"
45453,"84263","uc004bga.2,uc004bgb.2,uc004bgc.2,uc011lwv.2,uc011lww.2","HSDL2"
45456,"158405","uc004bgf.2,uc011lwx.2,uc033dfs.1","KIAA1958"
45459,"58493","uc004bgg.3,uc010muk.4","INIP"
45460,"401548","uc004bgi.4,uc004bgj.4","SNX30"
45462,"57864","uc004bgk.3","SLC46A2"
45463,"169834","uc011lwy.2","ZNF883"
45464,"7539","uc004bgm.2,uc011lwz.2,uc011lxa.2","ZFP37"
45465,"100128385","uc004bgn.6","FAM225B"
45466,"286333","uc004bgo.4","FAM225A"
45467,"1318","uc004bgq.3,uc011lxb.2","SLC31A2"
45468,"23307","uc004bgr.2,uc004bgs.2,uc004bgt.2,uc010mut.1,uc010muu.1,uc011lxc.1,uc011lxd.1","FKBP15"
45469,"1317","uc004bgu.3,uc004bgv.4","SLC31A1"
45470,"246184","uc004bgw.3","CDC26"
45471,"9128","uc004bgx.3,uc004bgy.3","PRPF4"
45472,"138065","uc004bgz.3,uc004bha.3","RNF183"
45474,"114987","uc004bhc.3,uc004bhd.3,uc004bhe.3,uc004bhf.3","WDR31"
45475,"54836","uc004bhg.4,uc010muw.3","BSPRY"
45476,"81932","uc004bhi.1,uc004bhk.3","HDHD3"
45477,"210","uc004bhl.4,uc011lxe.2,uc011lxf.2","ALAD"
45478,"54107","uc004bhn.3,uc011lxg.2,uc031tet.2","POLE3"
45479,"257169","uc004bho.5,uc004bhp.4,uc033dfv.1","C9orf43"
45480,"5998","uc004bhq.4,uc004bhr.4,uc004bhs.5,uc004bht.4,uc004bhu.3,uc004bhv.4,uc004bhw.4,uc004bhy.1,uc004bhz.4,uc004bia.4,uc010muy.4,uc010muz.2,uc011lxh.4,uc031teu.2,uc031tev.1","RGS3"
45482,"114991","uc004bib.1,uc004bic.3,uc004bid.3,uc010mvb.3,uc011lxi.2,uc011lxj.2","ZNF618"
45483,"259","uc004bie.4,uc010mvc.1,uc011lxk.2","AMBP"
45484,"113220","uc004bif.3,uc004big.3","KIF12"
45485,"85301","uc004bii.3,uc010mvd.2,uc011lxl.2,uc011lxn.2","COL27A1"
45486,"619556","uc011lxm.2","MIR455"
45488,"5004,5005","uc004bik.4,uc004bil.3,uc011lxo.2","ORM1,ORM2"
45489,"80709","uc004bin.4,uc004bio.4,uc004bip.4,uc004biq.4,uc004bir.4,uc004bis.4,uc004biu.1,uc004biv.1,uc004biw.1,uc010mve.3","AKNA"
45490,"25861","uc004bix.3,uc004biy.4,uc004biz.4,uc004bja.4,uc004bjb.3","DFNB31"
45491,"9550","uc004bjc.3","ATP6V1G1"
45492,"203197","uc004bjd.4,uc004bje.4,uc004bjf.4","C9orf91"
45493,"100505478","uc022bmg.1","LOC100505478"
45494,"9966","uc004bjg.3,uc004bjh.3","TNFSF15"
45496,"944","uc004bji.2,uc022bmi.1","TNFSF8"
45498,"3371","uc004bjj.5,uc010mvf.4,uc022bmj.1","TNC"
45499,"50514","uc004bjk.1,uc004bjl.1","DEC1"
45504,"101928775","uc033dgb.1","LOC101928775"
45506,"58483","uc004bjm.3","LINC00474"
45507,"5069","uc004bjn.3,uc011lxp.1,uc011lxq.2","PAPPA"
45509,"493913","uc033dge.1","PAPPA-AS1"
45510,"23245","uc004bjp.2,uc004bjq.2,uc004bjt.2,uc011lxr.2,uc011lxs.2,uc011lxt.2,uc022bml.1,uc022bmm.1,uc022bmn.1","ASTN2"
45512,"100128505","uc004bju.1","ASTN2-AS1"
45513,"22954","uc004bjw.2,uc004bjx.2","TRIM32"
45515,"100124538","uc022bmp.1","SNORA70C"
45518,"101928797","uc033dgi.1","LOC101928797"
45519,"7099","uc004bjz.4,uc004bka.4,uc004bkb.4","TLR4"
45528,"1620","uc004bkc.2,uc004bkd.2","BRINP1"
45533,"406939","uc011lxv.1","MIR147A"
45535,"55755","uc004bke.3,uc004bkf.4,uc004bkg.4,uc004bkh.2,uc004bki.4,uc010mvi.3,uc011lxw.3,uc011lxx.3,uc011lxy.3,uc011lxz.3,uc011lya.3","CDK5RAP2"
45537,"1955","uc004bkj.2,uc004bkk.4,uc022bms.1","MEGF9"
45539,"26190","uc004bkl.1,uc004bkm.1,uc004bkn.2,uc010mvj.1,uc011lyc.1","FBXW2"
45540,"100288842","uc011lyd.1","LOC100288842"
45541,"5711","uc004bko.4,uc011lye.3","PSMD5"
45542,"253039","uc004bkq.3","PSMD5-AS1"
45543,"26147","uc004bkr.3,uc004bks.2,uc004bkt.4,uc011lyf.2,uc033dgy.1,uc033dgz.1","PHF19"
45544,"7185","uc004bku.2,uc010mvl.2,uc011lyg.2","TRAF1"
45545,"727","uc004bkv.3,uc010mvm.1,uc010mvn.1","C5"
45546,"11064","uc004bkw.2,uc004bkx.1,uc004bky.1,uc004bkz.1,uc004bla.1,uc004blb.1,uc010mvo.1,uc010mvp.1","CNTRL"
45547,"51552","uc004blc.3","RAB14"
45548,"2934","uc004bld.1,uc004ble.1,uc004blf.1,uc004blg.1,uc010mvq.1,uc010mvr.1,uc010mvs.1,uc010mvt.1,uc010mvu.2,uc010mvv.1,uc011lyh.2,uc011lyi.2,uc011lyj.1","GSN"
45549,"57000","uc033dha.1","GSN-AS1"
45550,"2040","uc004blh.4,uc004bli.4,uc011lyk.3,uc031tew.1,uc031tex.1","STOM"
45551,"2681","uc004blj.1,uc004blk.1,uc004bll.1,uc004blm.1","GGTA1P"
45553,"153090","uc004bln.4,uc004blo.4,uc004blp.3","DAB2IP"
45554,"158135","uc004blr.3,uc004blt.1,uc004blu.1,uc011lyl.2,uc011lym.1","TTLL11"
45557,"100616312","uc022bmv.1","MIR4478"
45558,"4702","uc004blv.3","NDUFA8"
45559,"254956","uc004blw.3,uc011lyn.3,uc011lyo.2","MORN5"
45560,"26468","uc004blx.4,uc004bly.4,uc010mvw.3,uc022bmw.1,uc022bmx.1","LHX6"
45561,"92400","uc004blz.2,uc004bma.2,uc010mvy.2,uc011lyp.1","RBM18"
45562,"92399","uc004bme.3,uc010mvz.2,uc010mwa.3,uc011lyq.2,uc011lyr.2,uc022bmy.1","MRRF"
45563,"5742","uc004bmf.2,uc004bmg.2,uc004bmh.2,uc010mwb.2,uc011lys.2,uc011lyt.2,uc031tey.1,uc031tez.1","PTGS1"
45565,"26740","uc011lyv.2","OR1J2"
45566,"347168","uc011lyu.2","OR1J1"
45567,"26219","uc011lyw.2","OR1J4"
45568,"138883","uc004bmn.1","OR1N1"
45569,"138882","uc011lyx.2","OR1N2"
45570,"138881","uc004bmp.1","OR1L8"
45571,"158131","uc011lyy.2","OR1Q1"
45572,"347169","uc011lyz.2","OR1B1"
45573,"26737","uc022bmz.1","OR1L1"
45574,"26735","uc011lzb.2","OR1L3"
45575,"254973","uc004bmu.1","OR1L4"
45576,"392390","uc022bna.1","OR1L6"
45577,"392391","uc011lzd.2","OR5C1"
45578,"392392","uc011lze.2","OR1K1"
45580,"5082","uc004bmz.2","PDCL"
45582,"54542","uc004bnc.2,uc004bnd.1,uc004bne.4,uc004bng.1,uc010mwc.1,uc011lzf.3,uc011lzg.3","RC3H2"
45585,"692206","uc004bnf.1","SNORD90"
45587,"10773","uc004bnh.4","ZBTB6"
45588,"57684","uc004bnj.3,uc004bnk.3","ZBTB26"
45589,"23637","uc004bnl.4,uc004bnm.1,uc011lzh.2,uc011lzj.3","RABGAP1"
45590,"2844","uc011lzk.3","GPR21"
45592,"81571","uc004bnp.4","MIR600HG"
45594,"55342","uc004bns.3,uc004bnt.3,uc004bnu.3,uc004bnv.3","STRBP"
45595,"286204","uc004bnw.2,uc004bnx.2,uc033dhg.1","CRB2"
45596,"57706","uc004bny.1,uc004bnz.1,uc004boa.1,uc004bob.1,uc004boc.3,uc010mwh.1,uc011lzl.1,uc011lzm.1","DENND1A"
45597,"693186","uc022bnd.1","MIR601"
45598,"102465688","uc033dhh.1","MIR7150"
45601,"9355","uc004boe.1,uc010mwi.1","LHX2"
45603,"10783","uc004bof.3,uc004bog.3,uc004boh.3,uc004boi.3,uc010mwk.3,uc022bnf.1,uc022bng.1","NEK6"
45604,"5695","uc004boj.4,uc010mwm.4","PSMB7"
45605,"100129034","uc010mwl.3","LOC100129034"
45607,"2516","uc004boo.1,uc022bnh.1","NR5A1"
45608,"2649","uc004boq.2,uc004bor.2,uc010mwq.2","NR6A1"
45609,"100379345","uc022bni.1","MIR181A2HG"
45611,"406954","uc004bot.3","MIR181A2"
45612,"406956","uc004bou.3","MIR181B2"
45613,"169611","uc004bov.4,uc004bow.4,uc010mwr.1","OLFML2A"
45615,"401551","uc004box.4,uc011lzn.3,uc011lzo.3,uc011lzp.3","WDR38"
45616,"11224","uc004boy.1","RPL35"
45617,"81873","uc004bpa.4,uc033dhn.1","ARPC5L"
45618,"2800","uc004bpc.3,uc010mws.3,uc010mwt.1","GOLGA1"
45619,"286205","uc004bpd.3,uc004bpe.3,uc010mwu.3","SCAI"
45621,"5537","uc004bpg.4,uc010mwv.3,uc010mww.3,uc011lzr.2","PPP6C"
45622,"10244","uc004bph.2,uc004bpi.3,uc004bpj.3,uc004bpk.3","RABEPK"
45623,"3309","uc004bpn.3","HSPA5"
45624,"26130","uc004bpo.4,uc004bpq.4,uc004bpr.3,uc004bps.3,uc004bpt.3,uc010mwx.4,uc010mwy.1,uc011lzs.2,uc033dho.1,uc033dhq.1","GAPVD1"
45626,"79109","uc004bpu.3,uc004bpv.3,uc004bpw.3,uc004bpx.3,uc004bpy.3,uc004bpz.3,uc004bqa.4,uc010mwz.3,uc010mxa.3,uc010mxb.1,uc010mxc.1,uc011lzt.2,uc011lzu.3,uc011lzv.2","MAPKAP1"
45633,"5090","uc004bqb.3,uc004bqc.3,uc004bqd.3,uc004bqe.3,uc011lzw.2,uc011lzx.2","PBX3"
45636,"89853","uc004bqg.2,uc004bqh.2,uc010mxd.3,uc011lzy.2,uc011lzz.1","MVB12B"
45637,"641373","uc022bnj.1","NRON"
45640,"4010","uc004bqi.3,uc004bqj.3,uc011maa.2","LMX1B"
45642,"23099","uc004bql.3,uc010mxf.3","ZBTB43"
45643,"403341","uc004bqm.4","ZBTB34"
45644,"9649","uc004bqo.2,uc004bqq.4,uc011mab.2,uc011mac.2,uc022bno.1","RALGPS1"
45645,"23452","uc004bqr.1,uc010mxg.1","ANGPTL2"
45646,"84253","uc004bqt.1,uc010mxi.3,uc011mad.2,uc011mae.2","GARNL3"
45647,"29988","uc004bqu.4,uc010mxj.4,uc031tfc.1,uc031tfd.1","SLC2A8"
45648,"7633","uc004bqw.4,uc011maf.2,uc011mag.3,uc033dhy.1","ZNF79"
45649,"6136","uc004bqy.2,uc004bqz.2","RPL12"
45650,"26783","uc004bra.1","SNORA65"
45651,"90678","uc004brb.2,uc004brc.3,uc004brd.2,uc004bre.2,uc004brg.2,uc010mxk.2","LRSAM1"
45653,"64855","uc004brh.4,uc004bri.4,uc004brj.5","FAM129B"
45654,"6812","uc004brk.2,uc004brl.2","STXBP1"
45655,"100500872","uc022bnp.1","MIR3911"
45656,"138428","uc004bro.3,uc010mxm.3,uc011mah.3","PTRH1"
45657,"286207","uc004brn.1,uc010mxl.1","C9orf117"
45658,"158248","uc004brq.1,uc004brr.1,uc010mxn.1,uc011mai.1","TTC16"
45659,"27433","uc004brs.4,uc004brt.4,uc004bru.4,uc004brv.5,uc004brw.4,uc011maj.2,uc022bnq.1","TOR2A"
45660,"10044","uc004bry.3,uc004brz.4,uc004bsa.3,uc004bsb.3,uc004bsc.3,uc004bsd.1,uc010mxo.3,uc011mak.2","SH2D3C"
45661,"100616250","uc022bnr.1","MIR3960"
45662,"1025","uc004bse.2","CDK9"
45663,"2356","uc004bsf.1,uc004bsg.2,uc004bsh.2,uc004bsi.2,uc011mal.2","FPGS"
45664,"2022","uc004bsj.5,uc004bsk.5,uc011mam.3","ENG"
45667,"203","uc004bsm.4","AK1"
45668,"100616429","uc022bnu.1","MIR4672"
45670,"30815","uc004bsn.2,uc004bso.2,uc004bsp.2,uc004bsq.2,uc004bsr.3,uc010mxp.2,uc011man.2","ST6GALNAC6"
45672,"27090","uc004bss.3,uc004bst.3","ST6GALNAC4"
45673,"138429","uc004bsu.3,uc011mao.2","PIP5KL1"
45674,"8818","uc004bsv.2","DPM2"
45675,"399665","uc004bsw.1,uc004bsx.2,uc004bsy.1","FAM102A"
45678,"203245","uc004bta.3","NAIF1"
45679,"114789","uc004btb.4,uc004btc.4,uc004btd.4,uc004bte.4,uc004btf.4","SLC25A25"
45680,"100289019","uc004btg.1","SLC25A25-AS1"
45681,"80142","uc004bti.4,uc004btk.4,uc031tff.1","PTGES2"
45682,"389791","uc004btn.3","PTGES2-AS1"
45683,"3934","uc004bto.1,uc010mxq.3,uc011map.1","LCN2"
45684,"79095","uc004btp.1,uc022bnw.1","C9orf16"
45685,"25792","uc004btr.3,uc004bts.3,uc004btt.3,uc004btu.3,uc004btv.3,uc004btw.3,uc004btx.2,uc011maq.2,uc011mar.2,uc011mas.2","CIZ1"
45686,"1759","uc004bub.1,uc004buc.1,uc022bnx.2,uc033did.1,uc033die.1,uc033dif.1,uc033dig.1","DNM1"
45687,"406978","uc004bue.1","MIR199B"
45688,"100422893","uc022boc.1","MIR3154"
45690,"2801","uc004buh.3,uc004bul.1,uc004bum.1,uc010mxw.3,uc011maw.2","GOLGA2"
45699,"375757","uc004bup.3,uc010mxx.1","SWI5"
45700,"26995","uc004buq.1","TRUB2"
45701,"51117","uc004bur.4,uc010mxy.3,uc011max.1","COQ4"
45703,"10999","uc004but.3,uc004buu.3","SLC27A4"
45704,"100302233","uc033dij.1","MIR1268A"
45706,"81605","uc004buv.3,uc011may.2,uc031tfg.1,uc031tfh.1","URM1"
45707,"407003","uc004bux.1","MIR219A2"
45708,"100616335","uc022boi.1","MIR219B"
45709,"51148","uc004buy.1,uc004buz.4,uc010mxz.3,uc010mya.1,uc033dil.1","CERCAM"
45710,"4957","uc004bva.3,uc004bvb.3,uc004bvc.3,uc004bvd.4,uc004bve.3,uc004bvh.3,uc010myb.3,uc010myc.3,uc011maz.2,uc011mba.2,uc011mbc.2,uc011mbd.2,uc011mbe.2,uc011mbf.2,uc022boj.1","ODF2"
45712,"2733","uc004bvi.3,uc004bvj.3,uc010myd.3","GLE1"
45714,"6709","uc004bvk.3,uc004bvl.4,uc004bvm.4,uc004bvn.4,uc004bvo.4,uc010mye.1,uc010myf.1,uc011mbg.2,uc011mbh.2","SPTAN1"
45715,"89891","uc004bvq.1,uc011mbi.2","WDR34"
45716,"6418","uc004bvt.4,uc004bvu.4,uc011mbj.2,uc022bol.1","SET"
45718,"29941","uc004bvw.3,uc010myh.3,uc022bom.2","PKN3"
45719,"84885","uc004bvy.3,uc004bvz.3,uc033dim.1","ZDHHC12"
45720,"100506100","uc031tfi.1","LOC100506100"
45721,"10444","uc004bwa.2","ZER1"
45724,"54662","uc010myj.4,uc010myk.4,uc010myl.4","TBC1D13"
45726,"2021","uc004bwc.3","ENDOG"
45727,"51490","uc004bwd.3","C9orf114"
45728,"883","uc004bwg.4,uc004bwh.4,uc004bwi.4,uc004bwj.4,uc010myn.4,uc011mbl.3","CCBL1"
45729,"56262","uc004bwl.4,uc010myp.3,uc010myq.3","LRRC8A"
45730,"254295,23511","uc004bwm.2,uc004bwn.2,uc004bwo.2,uc004bwp.2,uc004bwq.3,uc004bws.2,uc004bwu.3","PHYHD1,NUP188"
45731,"22845","uc004bwr.3","DOLK"
45732,"56904","uc004bwv.4,uc004bww.4,uc033diq.1","SH3GLB2"
45733,"84895","uc004bwy.3,uc004bwz.3,uc004bxa.3,uc004bxb.3,uc011mbn.1","FAM73B"
45734,"57171","uc004bxc.3,uc004bxd.3,uc004bxe.3","DOLPP1"
45735,"1384","uc004bxh.3,uc004bxj.2,uc004bxk.4","CRAT"
45736,"5524","uc004bxl.2,uc004bxm.2,uc004bxn.2,uc004bxo.2,uc004bxp.3,uc004bxq.3,uc010myr.2,uc010mys.2,uc011mbo.2,uc011mbp.2,uc011mbq.1,uc011mbr.1","PPP2R4"
45737,"389792","uc010myt.1","IER5L"
45739,"414318","uc004bxs.2","C9orf106"
45743,"100506190","uc004bxv.3,uc004bxw.3,uc004bxx.3,uc004bxy.3,uc004bxz.3","LINC00963"
45745,"28989","uc004byd.2,uc010myw.3,uc011mbs.2,uc033dis.1,uc033dit.1,uc033diu.1,uc033div.1,uc033diw.1,uc033dix.1,uc033diy.1","NTMT1"
45746,"375759","uc004byc.4,uc022boo.1","C9orf50"
45747,"140459","uc004bye.1,uc004byf.2,uc004byg.2,uc010myx.2,uc011mbt.2","ASB6"
45748,"51450","uc004byh.3","PRRX2"
45749,"9536","uc004byi.3,uc010myy.3","PTGES"
45751,"27348","uc004byk.1","TOR1B"
45752,"1861","uc004byl.3,uc004byn.3","TOR1A"
45753,"51759","uc004byo.3,uc004byp.3,uc004byq.1","C9orf78"
45754,"10868","uc004byr.3,uc004bys.3,uc004byt.2","USP20"
45755,"102466750","uc033dja.1","MIR6855"
45756,"23048","uc004byw.1,uc004byx.1,uc004byy.1,uc004byz.1,uc004bza.2,uc011mbu.1,uc011mbv.1,uc011mbw.1","FNBP1"
45757,"57720","uc004bzb.2,uc004bzd.2,uc004bze.2,uc004bzg.3,uc011mbx.1,uc033djb.1","GPR107"
45760,"23413","uc004bzi.2,uc010myz.1","NCS1"
45764,"445","uc004bzm.3,uc004bzn.3,uc010mza.3","ASS1"
45767,"100272217","uc011mby.2","LOC100272217"
45768,"8939","uc004bzq.1,uc004bzr.1,uc010mzd.1","FUBP3"
45769,"102465515","uc033djf.1","MIR6856"
45770,"59335","uc004bzt.1","PRDM12"
45771,"23404","uc004bzu.3,uc011mbz.2,uc011mca.2,uc033djg.1","EXOSC2"
45772,"25","uc004bzv.3,uc004bzw.3","ABL1"
45774,"347148","uc011mcb.2","QRFP"
45775,"84929","uc004bzz.3,uc011mcc.2,uc011mcd.1","FIBCD1"
45778,"10319","uc004caa.1,uc010mze.1","LAMC3"
45779,"83543","uc004cab.2,uc004cac.2,uc004cad.2,uc004cae.2,uc011mce.1","AIF1L"
45780,"8021","uc004caf.2,uc004cag.4,uc004cah.4,uc004cai.4,uc010mzf.3,uc010mzg.4,uc010mzh.1,uc010mzi.1,uc011mcf.1,uc011mcg.3","NUP214"
45781,"286336","uc004caj.3,uc004cak.3","FAM78A"
45782,"84814","uc004cal.2","PPAPDC3"
45784,"84726","uc004cam.1,uc004can.4,uc004cao.4,uc004cap.4,uc010mzj.1,uc011mch.2","PRRC2B"
45785,"26786","uc004caq.3","SNORD62A"
45786,"26786","uc004car.3","SNORD62A"
45788,"10585","uc004cau.3,uc004cav.3,uc004caw.3,uc004cax.3,uc011mci.1,uc011mcj.2,uc011mck.2,uc011mcl.2,uc011mcm.2","POMT1"
45789,"83549","uc004cay.3,uc004caz.3,uc004cba.3,uc010mzk.4,uc031tfj.1","UCK1"
45790,"2889","uc010mzl.1,uc010mzm.4,uc010mzo.1,uc010mzp.1,uc010mzq.1,uc010mzr.1,uc010mzs.1,uc022bou.2,uc022bov.2,uc033djk.1,uc033djl.1","RAPGEF1"
45792,"9442","uc004cbe.2,uc004cbf.2,uc004cbg.4,uc011mco.2,uc022box.1,uc033djn.1","MED27"
45795,"84628","uc004cbh.2","NTNG2"
45796,"23064","uc004cbj.3,uc004cbk.3,uc010mzt.3","SETX"
45797,"7270","uc004cbl.4,uc004cbm.4,uc011mcp.3","TTF1"
