"gene_id","235-1_M_265","235-1_N_257","235-1_P_273","235-1_T_281","235_M_217","235_N_209","235_P_225","235_T_233","entrez_id","transcript_id","gene_symbol"
23167,0,0,0,0,0,0,0,0,"101928804","uc032mau.1","LOC101928804"
23168,0,0,0,0,0,0,0,0,"101928804","uc032max.1","LOC101928804"
23169,0,0,0,0,0,0,0,0,NA,"uc032mch.1",NA
23170,1.76,0,1.71,3.74,6.49,2.39,0.3,0,"2204","uc032mci.1,uc032mcj.1,uc032mck.1,uc032mcl.1,uc032mcm.1,uc032mcn.1,uc032mco.1,uc032mcp.1,uc032mcq.1,uc032mcr.1,uc032mcs.1,uc032mct.1","FCAR"
23171,0,0,0,1.9,0,0,0,0,"9437","uc032mcu.1,uc032mcv.1,uc032mcw.1","NCR1"
23172,0,0,0,0,0,0,0,0,NA,"uc032mcx.1",NA
23173,0,0,0,0.7,2.46,0,0,0.84,"3810,3812,3811,3809,100132285,3813,3802,3803,3804,3808,115653,NA,79166","uc032mcy.1,uc032mcz.1,uc032mda.1,uc032mdb.1,uc032mdc.1,uc032mdd.1,uc032mde.1,uc032mdf.1,uc032mdg.1,uc032mdh.1,uc032mdi.1,uc032mdj.1,uc032mdk.1,uc032mdl.1,uc032mdm.1,uc032mdn.1,uc032mdo.1,uc032mdp.1,uc032mdq.1,uc032mdr.1,uc032mds.1,uc032mdt.1,uc032mdu.1,uc032mdv.1,uc032mdw.1,uc032mdx.1,uc032mdy.1,uc032mdz.1,uc032mea.1,uc032meb.1,uc032mec.1,uc032med.1,uc032meo.1,uc032mep.1,uc032meq.1,uc032mer.1,uc032mes.1,uc032met.1,uc032mev.1,uc032mew.1,uc032mex.1,uc032mey.1,uc032mfa.1,uc032mfb.1,uc032mfc.1,uc032mfd.1,uc032mfe.1,uc032mff.1,uc032mfg.1,uc032mfh.1,uc032mfi.1,uc032mfj.1,uc032mfk.1","KIR2DS5,KIR3DL2,KIR3DL1,KIR2DS4,KIR2DS2,KIR3DS1,KIR2DL1,KIR2DL2,KIR2DL3,KIR2DS3,KIR3DL3,NA,LILRP2"
23174,0,0,0,0,0,0,0,0,"3805,100287534","uc032mee.1,uc032mef.1,uc032meg.1,uc032meh.1,uc032mei.1,uc032mej.1,uc032mek.1,uc032mel.1,uc032mem.1,uc032men.1","KIR2DL4,NA"
23175,0,0,0,0,0,0,0,0,"101928804","uc032meu.1","LOC101928804"
23176,0,0,0,0,0,0,0,0,"101928804","uc032mez.1","LOC101928804"
23177,0,0,0,0,0,0,0,0,"79166","uc032mfl.1","LILRP2"
23178,0,0,0,1.44,0,0,0,1.54,"3810,3813,3812,3809,100132285,3808,3811,3805,100287534,3802,3803,3804,115653","uc032mfm.1,uc032mfn.1,uc032mfo.1,uc032mfp.1,uc032mfq.1,uc032mfr.1,uc032mfs.1,uc032mft.1,uc032mfu.1,uc032mfv.1,uc032mfw.1,uc032mfx.1,uc032mfy.1,uc032mfz.1,uc032mga.1,uc032mgb.1,uc032mgc.1,uc032mgd.1,uc032mge.1,uc032mgf.1,uc032mgg.1,uc032mgh.1,uc032mgi.1,uc032mgj.1,uc032mgk.1,uc032mgl.1,uc032mgm.1,uc032mgn.1,uc032mgp.1,uc032mgq.1,uc032mgr.1,uc032mgs.1,uc032mgt.1,uc032mgu.1,uc032mgv.1,uc032mgw.1,uc032mgx.1,uc032mgy.1,uc032mgz.1,uc032mha.1,uc032mhb.1,uc032mhc.1,uc032mhd.1,uc032mhe.1,uc032mhf.1,uc032mhg.1,uc032mhi.1,uc032mhj.1,uc032mhl.1,uc032mhm.1,uc032mhn.1,uc032mho.1","KIR2DS5,KIR3DS1,KIR3DL2,KIR2DS4,KIR2DS2,KIR2DS3,KIR3DL1,KIR2DL4,NA,KIR2DL1,KIR2DL2,KIR2DL3,KIR3DL3"
23179,0,0,0,0,0,0,0,0,"101928804","uc032mgo.1","LOC101928804"
23180,0,0,0,0,0,0,0,0,"101928804","uc032mhh.1","LOC101928804"
23181,0,0,0,0,0,0,0,0,"101928804","uc032mhk.1","LOC101928804"
23182,0,0,0,0,0,0,0,0,"79166","uc032mhp.1","LILRP2"
23183,0,1.87,0,0,0,0,0.61,3.47,"3812,3811,3809,3806,100132285,3813,3805,100287534,57292,3802,3804,3810,3803,115653","uc032mhq.1,uc032mhr.1,uc032mhs.1,uc032mht.1,uc032mhu.1,uc032mhv.1,uc032mhw.1,uc032mhx.1,uc032mhy.1,uc032mhz.1,uc032mia.1,uc032mib.1,uc032mic.1,uc032mid.1,uc032mie.1,uc032mif.1,uc032mig.1,uc032mih.1,uc032mii.1,uc032mij.1,uc032mik.1,uc032mil.1,uc032min.1,uc032mio.1,uc032mip.1,uc032miq.1,uc032mir.1,uc032mis.1,uc032mit.1,uc032miu.1,uc032miv.1,uc032miw.1,uc032mix.1,uc032miy.1,uc032miz.1,uc032mja.1,uc032mjb.1,uc032mjc.1,uc032mjd.1,uc032mje.1,uc032mjf.1,uc032mjg.1,uc032mjh.1,uc032mji.1,uc032mjj.1,uc032mjk.1,uc032mjl.1,uc032mjn.1,uc032mjo.1,uc032mjp.1,uc032mjq.1,uc032mjs.1,uc032mjt.1,uc032mju.1,uc032mjv.1,uc032mjw.1,uc032mjx.1,uc032mjy.1,uc032mjz.1,uc032mka.1,uc032mkb.1,uc032mkc.1,uc032mkd.1,uc032mke.1,uc032mkf.1","KIR3DL2,KIR3DL1,KIR2DS4,KIR2DS1,KIR2DS2,KIR3DS1,KIR2DL4,NA,KIR2DL5A,KIR2DL1,KIR2DL3,KIR2DS5,KIR2DL2,KIR3DL3"
23184,0,0,0,0,0,0,0,0,"101928804","uc032mim.1","LOC101928804"
23185,0,0,0,0,0,0,0,0,"101928804","uc032mjm.1","LOC101928804"
23186,0,0,0,0,0,0,0,0,"101928804","uc032mjr.1","LOC101928804"
23187,0,0,0,0,0,0,0,0,"79166","uc032mkg.1","LILRP2"
23188,0,0,0,0,0,0,0,1.32,"3812,3811,3809,100132285,3813,3805,100287534,3803,3802,3808,3804,NA,115653","uc032mkh.1,uc032mki.1,uc032mkj.1,uc032mkk.1,uc032mkl.1,uc032mkm.1,uc032mkn.1,uc032mko.1,uc032mkp.1,uc032mkq.1,uc032mkr.1,uc032mks.1,uc032mkt.1,uc032mku.1,uc032mkv.1,uc032mkw.1,uc032mkx.1,uc032mky.1,uc032mkz.1,uc032mla.1,uc032mlb.1,uc032mlc.1,uc032mle.1,uc032mlf.1,uc032mlg.1,uc032mlh.1,uc032mli.1,uc032mlj.1,uc032mlk.1,uc032mll.1,uc032mlm.1,uc032mln.1,uc032mlo.1,uc032mlp.1,uc032mlq.1,uc032mlr.1,uc032mls.1,uc032mlt.1,uc032mlu.1,uc032mlv.1,uc032mlw.1,uc032mlx.1,uc032mlz.1,uc032mma.1,uc032mmc.1,uc032mmd.1,uc032mme.1","KIR3DL2,KIR3DL1,KIR2DS4,KIR2DS2,KIR3DS1,KIR2DL4,NA,KIR2DL2,KIR2DL1,KIR2DS3,KIR2DL3,KIR3DL3"
23189,0,0,0,0,0,0,0,0,"101928804","uc032mld.1","LOC101928804"
23190,0,0,0,0,0,0,0,0,"101928804","uc032mly.1","LOC101928804"
23191,0,0,0,0,0,0,0,0,"101928804","uc032mmb.1","LOC101928804"
23192,0,0,0,0,0,0,0,0,"79166","uc032mmf.1","LILRP2"
23193,0,0,0,0,0,0,0,0,"284415","uc032mmg.1,uc032mmh.1,uc032mmi.1,uc032mmj.1,uc032mmk.1,uc032mml.1","VSTM1"
23194,0,0,0,0,0,0,0,0,"441864","uc032mmm.1","TARM1"
23195,0,0,0,0,0,0,0,0,"126014","uc032mmn.1","OSCAR"
23196,0,0.5,0,0,0,0,0,0,"126014,NA","uc032mmo.1,uc032mmp.1,uc032mmq.1,uc032mmr.1,uc032mms.1,uc032mmt.1,uc032mmu.1,uc032mmv.1","OSCAR,NA"
23197,10.78,3.01,39.73,24.07,28.89,15.68,16.34,40.52,"4696","uc032mmw.1,uc032mmx.1","NDUFA3"
23198,0.26,0.26,0,0,3.8,4.62,0.17,0.19,"29844","uc032mmy.1,uc032mmz.1","TFPT"
23199,9.87,4.04,5.61,7.16,21.7,3.13,4.05,16.65,"26121","uc032mna.1,uc032mnb.1,uc032mnc.1","PRPF31"
23200,0,0.49,1.46,5.43,13.78,0,6.29,11.95,"4849","uc032mnd.1,uc032mne.1,uc032mnf.1,uc032mng.1,uc032mnh.1","CNOT3"
23201,0,0,0.01,0,0,0.01,0.04,0,"79165","uc032mni.1","LENG1"
23202,0,0,0,0.01,0,0,0,0,"147798","uc032mnj.1,uc032mnk.1,uc032mnl.1","TMC4"
23203,0,0,0,0.71,0,0,0,0.31,"79143","uc032mnm.1,uc032mnn.1,uc032mno.1,uc032mnp.1,uc032mnq.1,uc032mnr.1,uc032mns.1","MBOAT7"
23204,0,0,0,0,0,0,0,0,"79042","uc032mnt.1,uc032mnu.1,uc032mnv.1,uc032mnw.1","TSEN34"
23205,0,0,0,0,11.21,26.77,0.2,29.77,"6203","uc032mnx.1,uc032mny.1,uc032mnz.1,uc032moa.1,uc032mob.1","RPS9"
23206,0,0,0,0,0,0,0,0,NA,"uc032moc.1",NA
23207,4.76,4.71,2.81,3.46,2.07,0.66,4.13,3.81,"11025,79168,11026","uc032mod.1,uc032moe.1,uc032mof.1,uc032mog.1,uc032moh.1,uc032moi.1,uc032moj.1,uc032mok.1,uc032mol.1,uc032mom.1,uc032mon.1,uc032moo.1,uc032mop.1,uc032moq.1,uc032mor.1,uc032mos.1,uc032mot.1,uc032mou.1,uc032mov.1,uc032mow.1,uc032mox.1,uc032moy.1,uc032moz.1,uc032mpa.1,uc032mpq.1,uc032mpr.1","LILRB3,LILRA6,LILRA3"
23208,0,0.82,0.2,0,0,0,0.06,0,"10990","uc032mpb.1,uc032mpc.1,uc032mpd.1,uc032mpe.1,uc032mpf.1,uc032mpg.1","LILRB5"
23209,0,0,0,0,0,1.56,0,0,"10288","uc032mph.1,uc032mpi.1,uc032mpj.1,uc032mpk.1,uc032mpl.1,uc032mpm.1,uc032mpn.1,uc032mpo.1","LILRB2"
23210,0,0,0,0,0,0,0,0,"100616171","uc032mpp.1","MIR4752"
23211,5.13,0,9.24,5.34,10.74,3.07,699.85,0.69,"353514","uc032mps.1,uc032mpt.1,uc032mpu.1,uc032mpv.1,uc032mpw.1,uc032mpx.1","LILRA5"
23212,0.27,0,0,0.16,0.35,0,0,0,"23547","uc032mpy.1,uc032mpz.1","LILRA4"
23213,7.11,9.41,4.95,23.41,3.6,7.51,2.62,6.72,"3903","uc032mqa.1,uc032mqb.1,uc032mqc.1,uc032mqd.1,uc032mqe.1,uc032mqf.1,uc032mqg.1,uc032mqh.1","LAIR1"
23214,0,0,0,3.05,0,0,0.3,1.91,"57348","uc032mqi.1,uc032mqj.1,uc032mqk.1,uc032mql.1,uc032mqm.1","TTYH1"
23215,0,8.41,0,32.71,1.55,0,117.26,1.39,"114823,NA","uc032mqn.1,uc032mqo.1,uc032mqp.1,uc032mqq.1","LENG8,NA"
23216,0,0,0.16,0,0,0,0,0,"94059","uc032mqr.1","LENG9"
23217,0,0,0,0,0,0,0,0,"148170","uc032mqs.1","CDC42EP5"
23218,0,0,0,0,0,0,0,0,"3904","uc032mqt.1,uc032mqu.1,uc032mqv.1,uc032mqw.1,uc032mqx.1","LAIR2"
23219,0,0.94,5.79,4.59,5.42,0,4.65,3.45,"90011","uc032mqy.1,uc032mqz.1,uc032mra.1,uc032mrb.1,uc032mrc.1","KIR3DX1"
23220,1.45,1.54,0,0,0.8,0,0,0,"11027,11024","uc032mrd.1,uc032mre.1,uc032mrf.1,uc032mrg.1,uc032mrh.1,uc032mri.1,uc032mrj.1,uc032mrk.1,uc032mrl.1,uc032mrm.1","LILRA2,LILRA1"
23221,0,13.86,1.43,1.52,13.73,3.8,19.44,0.42,"10859","uc032mrn.1,uc032mro.1,uc032mrp.1,uc032mrq.1,uc032mrr.1,uc032mrs.1,uc032mrt.1,uc032mru.1","LILRB1"
23222,0.5,1.44,0,1.8,0,0,1.37,1.71,"NA,11006","uc032mrv.1,uc032mrw.1,uc032mry.1,uc032mrz.1,uc032msa.1,uc032msb.1,uc032msc.1,uc032msd.1","NA,LILRB4"
23223,0,0,0,0,0,0,0,0,"102466251","uc032mrx.1","MIR8061"
23224,0,0,0,0,0,0,0,0,NA,"uc032mse.1",NA
23225,0,0,0,0,0,0,0,0,"79166","uc032msf.1","LILRP2"
23226,0,0,0,6.51,0,0,0,2.19,"115653,3804,3802,100132285,3810,3803,3808,3809,3811,3813,3812","uc032msg.1,uc032msh.1,uc032msi.1,uc032msj.1,uc032msk.1,uc032msl.1,uc032msm.1,uc032msn.1,uc032mso.1,uc032msp.1,uc032msq.1,uc032msr.1,uc032mss.1,uc032mst.1,uc032msu.1,uc032msw.1,uc032msx.1,uc032msy.1,uc032msz.1,uc032mta.1,uc032mtc.1,uc032mtd.1,uc032mte.1,uc032mtf.1,uc032mtg.1,uc032mth.1,uc032mts.1,uc032mtt.1,uc032mtu.1,uc032mtv.1,uc032mtw.1,uc032mtx.1,uc032mty.1,uc032mtz.1,uc032mua.1,uc032mub.1,uc032muc.1,uc032mud.1","KIR3DL3,KIR2DL3,KIR2DL1,KIR2DS2,KIR2DS5,KIR2DL2,KIR2DS3,KIR2DS4,KIR3DL1,KIR3DS1,KIR3DL2"
23227,0,0,0,0,0,0,0,0,"101928804","uc032msv.1","LOC101928804"
23228,0,0,0,0,0,0,0,0,"101928804","uc032mtb.1","LOC101928804"
23229,0,0,0,0,0,0,0,0,"100287534,3805","uc032mti.1,uc032mtj.1,uc032mtk.1,uc032mtl.1,uc032mtm.1,uc032mtn.1,uc032mto.1,uc032mtp.1,uc032mtq.1","NA,KIR2DL4"
23230,0,0,0,0,0,0,0,0,"101928804","uc032mtr.1","LOC101928804"
23231,0,0,0,0,0,0,0,0,NA,"uc032mue.1",NA
23232,0,10.54,0,2.15,0,5.76,3.78,5.83,"2204","uc032muf.1,uc032mug.1,uc032muh.1,uc032mui.1,uc032muj.1,uc032muk.1,uc032mul.1,uc032mum.1,uc032mun.1,uc032muo.1,uc032mup.1,uc032muq.1","FCAR"
23233,0,0,0,0,0,0,0,0,"9437","uc032mur.1,uc032mus.1,uc032mut.1,uc032muu.1,uc032muv.1,uc032muw.1","NCR1"
23234,0,0,0,0,0,0,0,0,"199713","uc032mux.1,uc032muy.1,uc032muz.1,uc032mva.1,uc032mvb.1","NLRP7"
23235,0,0,0,0,0,0,0,0,NA,"uc032mvc.1",NA
23236,0,0,0,0,0,0,0,0,NA,"uc032mvd.1",NA
23237,0,0,0,0,0,0,0.99,0,"55655","uc032mve.1,uc032mvf.1,uc032mvg.1,uc032mvh.1,uc032mvi.1,uc032mvj.1","NLRP2"
23238,0,0,1.29,0.22,0,0,0,0,"51206","uc032mvk.1,uc032mvl.1,uc032mvm.1","GP6"
23239,0,1.18,3.35,7.38,2.63,4.11,0.09,0,NA,"uc032mvo.1",NA
23240,0,0.9,0.14,1.57,0,0,0,0,"112724","uc032mvn.1,uc032mvp.1,uc032mvq.1,uc032mvr.1","RDH13"
23241,0,0,2.45,0,0,0,0,0,"54869","uc032mvs.1,uc032mvt.1,uc032mvu.1,uc032mvv.1,uc032mvw.1,uc032mvx.1,uc032mvy.1","EPS8L1"
23242,11.82,0,5.14,16.1,2.12,10.4,7.68,34,"65123","uc032mvz.1,uc032mwa.1,uc032mwb.1,uc032mwc.1,uc032mwd.1,uc032mwe.1,uc032mwf.1,uc032mwg.1,uc032mwh.1","INTS3"
23243,0,0,1.17,1.24,0.95,0.52,0,0.3,"11000","uc032mwi.1,uc032mwj.1","SLC27A3"
23244,0,14.51,0,1.36,11.69,10.77,3.74,11.4,"57459","uc032mwk.1","GATAD2B"
23245,0,0,0,0,0,0,0,0,NA,"uc032mwl.1",NA
23246,0,0,0,0,0,0,0,0,NA,"uc032mwm.1",NA
23247,0,0,8.46,0,0,0,2.51,0,NA,"uc032mwn.1,uc032mwo.1,uc032mwp.1,uc032mwq.1",NA
23248,0,0,0,8.69,0,0,0,0,"4580","uc032mwr.1,uc032mws.1,uc032mwt.1","MTX1"
23249,18.98,23.63,19.57,14.16,7.84,15.55,4.45,24.42,"2630","uc032mwu.1,uc032mwv.1,uc032mww.1,uc032mwx.1,uc032mwy.1,uc032mwz.1,uc032mxa.1,uc032mxb.1","GBAP1"
23250,0,0,11.13,0,0,0,0,0,NA,"uc032mxc.1",NA
23251,0.86,4.17,11.69,7.31,5.23,4.15,0,37.26,"2629","uc032mxd.1,uc032mxe.1,uc032mxf.1,uc032mxg.1,uc032mxh.1,uc032mxi.1,uc032mxj.1","GBA"
23252,13.05,0.65,3.82,24.19,14.68,0.71,14.49,10.94,"10712","uc032mxk.1,uc032mxl.1,uc032mxm.1,uc032mxn.1,uc032mxo.1,uc032mxp.1","FAM189B"
23253,20.08,3.47,50.36,45.89,15.55,32.9,11.2,31.36,"10067","uc032mxq.1,uc032mxr.1","SCAMP3"
23254,11.89,27.86,5.06,8,23.47,14.99,15.95,42.97,"1196","uc032mxs.1,uc032mxt.1,uc032mxu.1,uc032mxv.1","CLK2"
23255,0,0,1.05,0.2,0,0,1.28,0,"57657","uc032mxw.1,uc032mxx.1","HCN3"
23256,0,0,0,0,0,0,0,0,"5313","uc032mxy.1,uc032mxz.1,uc032mya.1","PKLR"
23257,0,0,0,0,0,0,0,0,"127124","uc032myb.1,uc032myc.1,uc032myd.1","ATP6V1G3"
23258,947.52,478.97,1093.76,1480.53,987.59,568.99,832.6,1494.69,"5788","uc032mye.1,uc032myf.1,uc032myg.1,uc032myh.1,uc032myi.1,uc032myj.1,uc032myk.1,uc032myl.1,uc032mym.1,uc032myn.1","PTPRC"
23259,0,0,3.71,9.41,4.72,0,0,10.9,NA,"uc032myo.1,uc032myp.1",NA
23260,0,0,0,0,0,0,0,0,NA,"uc032myq.1",NA
23261,0,0,0,0,0,0,0,0,"100422844","uc032myr.1","MIR3118-3"
23262,0,0,0,0,0,0,0,0,NA,"uc001ejg.1",NA
23263,0,0,0,0,0,0,0,0,NA,"uc001ejh.1",NA
23264,0,0,0,0,0,0,0,0,NA,"uc001ejj.3",NA
23265,0,0,0,0,0,0,0,0,NA,"uc032mys.1",NA
23266,0,0,0,0,0,0,0,0,NA,"uc032myt.1",NA
23267,0,0,0,0,0,0,0,0,NA,"uc032myu.1",NA
23268,0,0,0,0,0,0,0,0,NA,"uc032myv.1",NA
23269,0,2.25,0,1.66,0,0.99,0.28,0,NA,"uc032myw.1,uc032myx.1,uc032myy.1",NA
23270,0,0,0,0,0,0,0,0,NA,"uc032myz.1",NA
23271,0,0,0,0,0,0,0,0,NA,"uc032mza.1",NA
23272,0,0,0,0,0,0,0,0,NA,"uc032mzb.1",NA
23273,0,0,0,1.85,0,0,0,0.73,NA,"uc032mzc.1,uc032mzd.1",NA
23274,0,247.62,335.01,101.35,210.03,565.54,214.07,101.4,"26871","uc032mze.1","RNU1-1"
23275,0,0,0,0,0,0,0,0,NA,"uc032mzf.1",NA
23276,0,0.8,1.12,6.6,0.91,0,0,2.77,NA,"uc032mzg.1",NA
23277,0,0,0,0,0,0,0,0,"729574","uc032mzh.1","FAM231A"
23278,0,0,0,0,0,0,0,0,"100500876","uc032mzi.1","MIR3675"
23279,0,0,0,0,0,0,0,0,"55083","uc032mzj.1,uc032mzk.1,uc032mzl.1,uc032mzm.1,uc032mzn.1","KIF26B"
23280,0,0,0,0,0,0,0,0,"127074","uc032mzo.1","OR2T4"
23281,0,0,0,0,0,0,0,0,"254879","uc032mzp.1","OR2T6"
23282,0,0,0,0,0,0,0,0,"26696","uc032mzq.1","OR2T1"
23283,0,0,0,0,0,0,0,0,"401992","uc032mzr.1","OR2T2"
23284,0,0,0,0,0,0,0,0,"343173","uc032mzs.1","OR2T3"
23285,0,0,0,0,0,0,0,0,"401993","uc032mzt.1","OR2T5"
23286,3.15,0.59,1.72,1.62,2.34,0,0.06,0.79,"9651","uc032mzu.1,uc032mzv.1,uc032mzw.1,uc032mzx.1,uc032mzy.1,uc032mzz.1","PLCH2"
23287,15.75,26.27,1.11,26.77,14.69,31.6,8.27,30.87,"55229","uc032naa.1,uc032nab.1","PANK4"
23288,0,0,0,0,0,0,0,0,"388585","uc032nac.1","HES5"
23289,3.5,0.46,0,0.24,0,1.6,0,0.4,"115110","uc032nad.1,uc032nae.1,uc032naf.1","LOC115110"
23290,2.15,1.84,1.6,9.66,3.39,11.58,0.15,14.05,"100133445","uc032nag.1",NA
23291,0.8,13.18,3.88,11.39,1.58,4.26,4.78,14.12,"8764","uc032naj.1","TNFRSF14"
23292,35.54,13.88,74.18,72.13,33.07,21.67,58.99,26.41,"8764","uc032nah.1,uc032nai.1,uc032nak.1","TNFRSF14"
23293,2.96,0,6.18,1.73,0.44,0,0.13,0,"127281","uc032nal.1,uc032nam.1,uc032nan.1,uc032nao.1,uc032nap.1,uc032naq.1,uc032nar.1,uc032nas.1,uc032nat.1","FAM213B"
23294,0,0,0,0.19,0,0,0,0.5,"79258","uc032nau.1,uc032nav.1","MMEL1"
23295,0,0,0,1.34,0,0,0,0,"100287898","uc032naw.1","TTC34"
23296,0,0,0,0,0,0,0,0,NA,"uc032nax.1",NA
23297,0,0,0,0,0,0,0,0,NA,"uc032nay.1",NA
23298,0,0,0,0,0,0,0,0,NA,"uc032naz.1",NA
23299,0,0,0,0,0,0,0,0,NA,"uc032nba.1",NA
23300,13.91,0,30.68,24.53,11.2,14.23,2.9,30.82,"731275","uc032nbb.1","LINC01347"
23301,4.71,3.81,6.46,2.26,10.96,18.73,4.33,2.48,"9859","uc032nbc.1,uc032nbd.1,uc032nbe.1,uc032nbf.1,uc032nbg.1","CEP170"
23302,32.7,1.92,22.36,53.45,16.45,12.45,25.97,26.36,"10806","uc032nbh.1,uc032nbi.1,uc032nbj.1,uc032nbk.1,uc032nbl.1","SDCCAG8"
23303,0,0,0,0,0,0,0,0,"100616343","uc032nbm.1","MIR4677"
23304,3.85,12.63,4.73,4.39,3.19,6.12,2.13,11.32,"10000","uc032nbn.1,uc032nbo.1,uc032nbp.1","AKT3"
23305,0,0,0,0,0,0,0,0,NA,"uc032nbq.1",NA
23306,70.97,0,0,0,0,0,0,0,NA,"uc032nbr.1",NA
23307,0,0,0,0,0,0,0,0,NA,"uc032nbs.1",NA
23308,0,0,0,0,0,0,0,0,"730262","uc032nbt.1","PPIAL4E"
23309,0,0,0,0,0,0,0,0,NA,"uc032nbu.1",NA
23310,0,0,0,0,0,0,0,0,NA,"uc032nbv.1",NA
23311,44.22,0,0,41.77,0,57.7,0,267.4,NA,"uc032nbw.1",NA
23312,0,0,0,1,0,1.16,0.51,1.35,"440563","uc032nbx.1","HNRNPCL2"
23313,0,1.01,0,0,7.44,0.93,0,0,"649330","uc032nby.1","LOC649330"
23314,0,0,0,0,0,0,0,0,"401940","uc032nbz.1",NA
23315,0,73.19,0,0,0,0,0,0.57,NA,"uc032nca.1",NA
23316,0,0,0,0,0,0,0,0,NA,"uc032ncb.1",NA
23317,0,0,0,0,0,0,0,0,NA,"uc032ncc.1",NA
23318,0,0,0,0,0,0,0,0,"343068","uc032ncd.1","PRAMEF5"
23319,0,0,0,0,0,0,0,0,"441871","uc032nce.1","PRAMEF7"
23320,0,0,0,0,0,0,0,0,NA,"uc032ncf.1",NA
23321,0,0,0,0,0,0,0,0,NA,"uc032ncg.1",NA
23322,0,0,0,0,0,0,0,0,NA,"uc032nch.1",NA
23323,0,0,0,0,0,0,0,0,"127074","uc032nci.1","OR2T4"
23324,0,0,0,0,0,0,0,0,"254879","uc032ncj.1","OR2T6"
23325,0,0,0,0,0,0,0,0,"26696","uc032nck.1","OR2T1"
23326,0,0,0,0,0,0,0,0,"401992","uc032ncl.1","OR2T2"
23327,0,0,0,0,0,0,0,0,"343173","uc032ncm.1","OR2T3"
23328,0,0,0,0,0,0,0,0,"401993","uc032ncn.1","OR2T5"
23329,0,0,0.8,0.26,0.57,0,1.52,0,"642273","uc010yim.2","FAM110C"
23330,0,0,0,0,0,0,0,0,NA,"uc032nco.1",NA
23331,0,0,0,0,0,0,0,0,NA,"uc032ncp.1",NA
23332,8.72,7.03,18.15,8.78,14.07,5.75,7.41,9.45,"26751","uc002qvv.3,uc002qvw.4,uc002qvx.4,uc002qvy.4,uc002qvz.3,uc002qwa.3,uc002qwc.2,uc010ewe.4,uc032ncq.1","SH3YL1"
23333,31.31,79.53,11.56,23.72,154.48,62.79,33.19,236.85,"52","uc002qwd.2,uc002qwe.6,uc002qwf.3,uc002qwg.3,uc002qwh.3","ACP1"
23334,3.35,0,0,0,0,0,0,0,"285016","uc002qwi.4,uc010ewf.1","FAM150B"
23335,2.43,5.99,6.11,12.44,3.29,7.04,5.58,6.43,"129787","uc002qwk.4,uc002qwl.3","TMEM18"
23336,0,0,0,0,0,0,0,0,NA,"uc032ncr.1",NA
23337,0,0,0,1.77,0,0,0,14.07,"339822","uc002qwo.2,uc032ncs.1","LINC01115"
23338,0,0,0,0,0,0,0,0,NA,"uc032nct.1",NA
23339,0,0,0,0,0,0,0,0,"101060385","uc032ncu.1","LOC101060385"
23340,0,0,0,0,0,0,0,0,"54221","uc002qwp.3,uc002qwq.3,uc010ewi.3","SNTG2"
23341,0,0,0,0,0,0,0,0,"7173","uc002qwr.3,uc002qwu.3,uc002qww.3,uc002qwx.3,uc002qwy.1,uc002qwz.3,uc010ewj.3,uc010yin.1,uc010yio.2,uc010yip.2","TPO"
23342,0,0,0,0,0,2.03,0,0,"7837","uc002qxa.3,uc002qxb.1,uc002qxc.1","PXDN"
23343,0,0,0,0,0,0,0,0,NA,"uc032ncv.1",NA
23344,0,0,0,0,0,0,0,0,"23040","uc002qxd.3,uc002qxe.3,uc002qxf.1,uc010ewk.3,uc010ewl.2","MYT1L"
23345,0,0,0,0,0,0,0,0,"730811","uc002qxg.1","MYT1L-AS1"
23346,0,0,2.41,0.45,0,0,0,0,"101927554","uc002qxh.1","LINC01250"
23347,0,0,0,0,0,0,0,0,NA,"uc032ncw.1",NA
23348,0,0,0,0,0,0,0,0,NA,"uc032ncx.1",NA
23349,0,0,1.71,5.03,0,1.47,6.88,16.92,"7260","uc002qxi.2,uc002qxj.2","TSSC1"
23350,0,0,0,0,0,0,0,0,NA,"uc032ncy.1",NA
23351,14.37,2.64,15.62,17.9,4.52,2.89,2.37,6.42,"51112","uc002qxm.1,uc002qxn.1,uc010ewm.1","TRAPPC12"
23352,24.01,9.89,10.89,29.93,14.08,1.15,24.38,24.55,"55256","uc002qxp.4,uc010yiq.2","ADI1"
23353,14.24,0,11.12,7.7,46.97,2.76,7.16,2.75,"246243","uc002qxs.4,uc002qxt.4","RNASEH1"
23354,29.73,0,0,0,5.04,8.28,0,0,"100506054","uc002qxu.3,uc002qxv.3,uc021vdo.1","RNASEH1-AS1"
23355,0,0,0,0,0,0,0,0,NA,"uc032ncz.1",NA
23356,0,0,0,0,0,0,0,0,NA,"uc032nda.1",NA
23357,125.51,3.54,95.12,74.24,64.96,33.69,39.14,78.51,"6201","uc002qxw.3,uc002qxx.3,uc002qxy.3","RPS7"
23358,0,0,0,0,0,0,0,0,"78989","uc002qxz.4,uc002qya.4,uc002qyb.4,uc002qyc.4,uc010ewo.4,uc010ewp.4,uc010ewq.4,uc010ewr.4,uc010ews.4,uc031rnm.1,uc031rnn.1","COLEC11"
23359,0,0,0,0,0,0,0,0,NA,"uc032ndb.1",NA
23360,0,0,0,0,0,0,0,0,NA,"uc032ndc.1",NA
23361,0,0,0,0,0,0,0,0,NA,"uc032ndd.1",NA
23362,8.39,0,0,0,10.05,0,16.22,11.61,NA,"uc002qyd.1",NA
