"gene_id","832_M_281","832_M_BTK_217","832_N_273","832_N_BTK_209","832_P_289","832_P_BTK_225","832_T_297","832_T_BTK_233"
12089,0.69,0.9,0.08,24.02,1.55,2.79,12.46,4.22
12090,0,0,0,0,0,0,0,0
12091,0,0,0,0,0,0,0,0
12092,0.22,0.88,0.58,3.04,2.65,0.87,4.14,2.57
12093,1.66,9.73,17.82,1.69,0.98,5.53,12.28,8.86
12094,0,0,0,0,0,0,0,0
12095,0.57,4.43,0.73,290.3,0.19,13.07,2.56,0.8
12096,0,0,0,0,0,0,0,0
12097,0,0,0,0,0,0,0,0
12098,0,0,0,0,0,0,0,0
12099,0,0,0,0,0,0,0,0
12100,0.23,0,0,0,0.02,1.42,2.73,0.18
12101,0,0,0,0,0,0,0,0
12102,0,0,0,0,0.06,0,0.32,0
12103,0,0,0,0,0,0,0,0
12104,0,2.7,0,0,0.16,0.29,4.93,1.79
12105,0,0,0,0,0,0,0,0
12106,0,0,0,0,0,0,0,0
12107,0.56,2.92,0.24,1.33,0.88,5.61,2.2,7.15
12108,0,0,0,0,0,0,0,0
12109,0,0,0,0,0,0,0,0
12110,0,0,0,0,0,0,0,0
12111,0,0,0,0,0,0,0,0
12112,7.65,0.27,10.64,11.09,2.36,6.43,7.85,0.38
12113,11.02,1.7,29.67,0.82,15.6,0.22,101.95,6.54
12114,0,0,0,0,0,0,0,0
12115,0.12,0.26,0,0,0.43,0.29,0.15,0
12116,0.54,0.18,0.12,0.39,0.66,3.06,2.02,1.46
12117,0,0,0,0,0.36,0.56,0,1.11
12118,0,0,0,0,0,0,0,0
12119,0,0,0,0,0,0,0,0
12120,3.21,128.32,48.77,80.5,13.6,10.15,61.08,166.22
12121,0,0,0,0,0,0,0,0
12122,4.63,2,3.65,3.91,8.32,46.51,0.7,3.13
12123,0,0,0,0,0,0,0,0
12124,45.15,58.02,1.26,1.29,8.15,67.97,43.88,1.41
12125,2.19,0.33,2.06,4.36,4.24,2.53,19.14,26.69
12126,0,1.63,0,0,0,0,0,0
12127,0,0,0,0,0,0,0,0
12128,3.01,0.82,0.5,9.56,0.04,14.88,0.97,0
12129,0.61,5.34,0.22,0.24,3.09,3.57,4.35,15.33
12130,0,0,0,0,0,0,0,0
12131,0,0,0,0,0,0,0,0
12132,0,0,0,0,0,0,0,0
12133,0,0,0,0,0,0,0,0
12134,0,0,0,0,0,0,0,0
12135,0,0,0,0,0,0,0,0
12136,0,0,0,0,0,0,0,0
12137,0,0,0,0,0,0,0,0
12138,0,0,0,0,0,0,0,0
12139,0,0,0,0,0,0,0,0
12140,0.37,1.93,1.41,2.38,3.45,4.19,2.4,12.74
12141,0,0,0,0,0,0,0,0
12142,0,0,0,0,0,0,0,0
12143,31.51,2.86,0.29,4.3,1.97,3.63,95.06,0.88
12144,0.97,0,5.12,11.43,4.08,20.2,8.99,8.15
12145,0,0,0,0,0,0,0,0
12146,0,0,0,0,0,0,0,0
12147,0,0,0,0,0,0,0,0
12148,0,0,0,0,0,0,0,0
12149,3.55,1.2,2.52,12.11,3.51,12.83,3.75,16.57
12150,0,0,0,0,0,0,0,0
12151,0,0,0,0,0,0,0,0
12152,0,0,0,0,0,0,0,0
12153,35.84,0,6.53,0.4,3.07,27.25,13.54,11.88
12154,3.87,13.81,2.35,5.03,26.85,13.64,3.28,5.96
12155,3,0.63,0.34,3.04,2.73,4.46,1.28,3.02
12156,5.94,0.14,0,0,1.61,5.12,4.55,0.26
12157,0,0,0,0,0,0,0,0
12158,0,0,0,0,0,0,0,0
12159,0,0,0,0,0,0,0,0
12160,0,0,0,0,0,0,0,0
12161,1.51,0.17,0.12,0,2.14,5.07,1.79,1.64
12162,0.9,1.86,0.73,7.58,6.13,2.65,21.42,21.23
12163,0,0,0,0,0,0,0,0
12164,0.11,0.11,0,0.25,0.1,0.1,0.15,0.2
12165,0,15.62,0.44,0,0.74,0.52,3.09,24.94
12166,0,0,0.38,0,2.91,0,53.93,133.04
12167,0,0,0,0,0,0,0,0
12168,0,0,0,0,0,0,0,0
12169,0,0,0,0,0,0.34,0.15,0
12170,0,0,0,0.69,0.14,1.23,1.98,5.22
12171,0,0,0,0,0,0,0,0
12172,0.09,0.11,0,0.4,0.02,0.52,0.26,12.52
12173,0,0,0,0,0,0,0,0
12174,0,0,0,0,0,0,0,0
12175,17.65,7.21,38.15,5.73,16.06,14.41,6.43,59.13
12176,0,0,0,0,0,0.27,0,0
12177,2.74,0,0,0.86,0.87,13.93,0.64,0
12178,0,0,0,0,0,0,0,0
12179,0,0,0,0,0,0,0,0
12180,2.73,0.26,2.22,0.79,0.25,1.58,0.59,2.55
12181,0,0,0,0,0,0,0,0
12182,0,0,0,0,0,0,0,0
12183,0,0,0.19,0,0.21,0.18,0,0
12184,0,0,0,0,0,0,0,0
12185,0,0,0,0,0,0,0,0
12186,0,0,0,0,0,0,0,0
12187,0,0,0,0,0,0,0,0
12188,0,0,0,0.49,0.34,0.14,2.99,0
12189,0,0,0,0,0,0,0,0
12190,1.46,0.17,6.46,1.6,8.78,3.68,3.71,2.33
12191,0,0,0,0,0,0,0,0
12192,0,0,0,0,0,0,0,0
12193,0,0,0,0,0,0,0,0
12194,0.85,0,0.23,0,1.12,3.24,1.37,0.34
12195,0,0,0,0,0,0,0,0
12196,5.14,5.32,0,0,0.27,0,0,0
12197,0,0,0,0,0,0,0,0
12198,29.81,1.42,39.44,34.55,19.73,85.59,238.94,210.53
12199,0,0,0,0,0,0,0,0
12200,0,0,0,0,0,0,0,0
12201,0,0,0,0,0,0,0,0
12202,0,0,0,0,0,0,0,0
12203,0,0,0,0,0,0,0,0
12204,0,0,0,0,0,0,0,0
12205,4.79,8.37,0.64,7,8.03,26.01,30.13,11.61
12206,0,0,0,0,0,0,0,0
12207,11.33,2.03,8.47,2.99,2.73,0,0,2.81
12208,9.42,0.4,3.35,1.31,5.73,1.56,28.13,50.12
12209,5.17,3.14,0.43,23.79,3.08,10.81,9.1,10.15
12210,6.01,0,0.5,0.27,2.17,4.94,11.99,4.58
12211,0,0,0,0,3.73,0.19,0,0
12212,0,0,0,0,0,0,0,0
12213,0,0,0,0,0,0,0,0
12214,0,0,0,0,0,0,0.46,0
12215,0,0,0,0,0,0,0,0
12216,0,0,0,0,0,0,0,0
12217,0,0,0,0,0,0,0,0
12218,0,0,0,0,0,0,0,0
12219,0,0,0,0,0,0,0,0
12220,5.61,4.53,7.18,5.32,4.92,10.71,30.63,4.86
12221,0,0,0,0,0.04,0,0,0
12222,0,0,0,0,0,0,8.37,0
12223,0.23,0,0,1.04,0,0.27,0.65,0.55
12224,35.98,3.65,13.1,8.26,78.21,32.34,483.1,6.93
12225,0,0,0,0,0,0,0,0
12226,0,0,0,0,0,0,0,0
12227,0.72,0,4.13,3.22,3.45,27.09,8.48,16.67
12228,0,0,0,0,0,0,0,0
12229,0.93,0,0.98,1.07,16.92,34.66,2.17,21.53
12230,0,0,0,0,0.07,0,0,0
12231,0,0,0,0,0,0,0,0
12232,0,0,0,0,0,0,0,0
12233,0,0,0,0,0,0,0,0
12234,0,0,0,0,0,0,0,0
12235,0,0,0,0,0,0,0,0
12236,0,0,0,0,0,0,0,0
12237,0,0,0,0,0,0,0,0
12238,0,0,0,0,0,0,0,0
12239,0,0,0,0,0,0,0,0
12240,0,0,0,0,0,0,0,0
12241,0,0,0,0,0,0,0,0
12242,0,0,0,3.49,0.67,0,0,0
12243,0.22,0.38,2.43,18.55,11.24,27.82,0,0.45
12244,0,0,0,0,0,0,0,0
12245,0,0,0,0,0,0,0,0
12246,0,0,0,0,0,0,0,0
12247,0,0,0,0,0,0,0,0
12248,1.17,3.46,0,0,0.34,0,0.36,12.03
12249,0.08,0,0.06,0,2.62,0.45,0.13,5.26
12250,0.52,0.34,2.12,4.34,1.66,0.92,0,0
12251,4.99,0.28,0.17,1.25,3.34,10.2,11.34,23.06
12252,0,0,0,0,0,0,0,0
12253,0,0,0,0,0,0,0,0
12254,0,0,0,0,0,0,0,0
12255,0.11,0,0,0.77,0,0,27.75,0.79
12256,1.41,0.11,0.92,1.27,1.81,7.43,5.12,3.9
12257,39.63,10.56,8.53,45.19,26.32,64.83,59.04,33.57
12258,0,0,0,0.98,2.88,8.03,1.18,0.76
12259,0,0,0,0,0,0,0,0
12260,15.02,4.26,14.07,0.99,3.77,54.28,1.18,3.22
12261,5.05,0.71,0.63,1,0.46,10,1.51,0
12262,0,0,0,0,0,0,0,0
12263,9.41,0.93,19.83,0.71,9.27,18.53,30.95,25.5
12264,18.75,0.18,56.13,0,6.45,0.65,2.21,1.34
12265,0,0,0,0,0,0,0,0
12266,0,0,0,0,0,0,18.87,0
12267,0,0,0,0,0,0,0,0
12268,0,0,0,0,0,0,0,0
12269,3449.23,1491.74,1010.58,980.65,37.67,511.09,1096.59,1427.81
12270,0,0,0,3.29,3.19,24.58,28.28,6.58
12271,2.85,1.94,1.36,3.54,3.66,4.26,13.8,7.44
12272,0,0,0,0,0,0,0,0
12273,23.89,57.38,27.97,17.26,9.62,14.84,17.13,27.94
12274,0,0,0,1.04,0.05,2.19,21.63,0.21
12275,0,0,0,0,0,0,0,0
12276,0.45,0,0,1.3,0.41,1.47,1.24,1.27
12277,33.09,46.15,40.36,5,60.07,41.17,236.58,95.43
12278,1.44,8.83,0.21,130.52,22.87,0.43,102.92,32.36
12279,0,0,0,0,0,0,0,0
12280,0.96,0.09,0,0,0.2,0.68,0.41,0.24
12281,0,0,0,0,0,0,0,0
12282,0.08,0.21,0.06,14.93,3.63,6.1,0.38,1.13
12283,74.02,13.66,81.63,46.81,19.4,77.64,12.33,378.98
12284,0,1.4,1.62,0,1.12,0,0,9.23
12285,0,0,0,0,0.49,0,0,0
12286,1.13,0,2.21,0,2.08,0,1.77,4.12
12287,0,0,0,0,0,0,0,0
12288,0,0,0,0,0,0,0,0
12289,0,0,0,0,0,0,0,0
12290,0,0,0,0,0,0,0,0
12291,21.55,8.99,8.38,25.61,3.23,14.36,9.2,3.43
12292,0,0,0,0,0,0,0,0
12293,0,0,0,0,0.43,0,0,0
12294,0,0,0.73,0,0.08,0,0,0
12295,0,0,0,0,0.35,0,0,0
12296,0.79,20.17,0.16,1.55,5.01,1.89,3.92,0.54
12297,0,0,0,0.36,0.01,0.18,0,0
12298,0.25,0.11,0.07,0,0.3,0,0.91,6.69
12299,2.18,1.92,0.58,14.03,5.25,7.13,2.81,2.01
12300,0.48,6.82,1.56,16.47,3.12,4.57,17.9,4.73
12301,0,0,0,0,0,0,0,0
12302,0,0,0,0,0,0,0,0
12303,0,0,0,0,0,0,0,0
12304,3.36,14.59,0.42,0.61,0.05,0,0,0
12305,0,0,0,0,0.08,0.3,0,0.62
12306,1.34,5.35,7.79,10.99,0.76,1.22,17.67,0
12307,0,0,0,0,0,0,0,0
12308,0,0,0,0,0,0,0,0
12309,0,0,0,0,0,0.91,0,0
12310,0,0,0,0,0,0,0,0
12311,0,0,0,0,0,0,0,0
12312,0,0,0,0,0.01,0.13,0,0
12313,0,0,0,0,0.81,45.89,0,0
12314,0,0,0,0,0,0,0,0
12315,0.16,20.03,0,2.05,2.56,1.37,0.98,0.64
12316,0,0,0,0,0,0,0,0
12317,0,0.13,3.21,0,4.27,0.11,4.75,11.37
12318,3.04,14.68,13.16,10.44,11.49,25.75,14.5,5.46
12319,0.26,19.6,20.34,15.22,0.48,1.23,2.77,0.17
12320,0,0,0,0,0,0,0,0
12321,0,0,0,0,0,0,0,0
12322,4.35,2.01,1.67,3.33,2.92,14.38,7.87,8.36
12323,0,0,0,0,0,0,0,0
12324,62.65,41.84,10.71,2.37,12.04,9.95,14.09,107.01
12325,0,16.26,0,0,2.14,26.21,0,0
12326,0,0,0,0,0,0,0,0
12327,3.48,2.8,3.26,8.05,2.5,17.07,11.48,5.16
12328,0,0,0,2.12,0,0,0.6,0.38
12329,0.56,0,0.15,0.44,0.4,0.43,13.23,0
12330,2.51,0,0,0,0.8,0,0,0
12331,0,0,0,0,0,0,0,0
12332,0,0,0,0,0,0,0,0
12333,0,0,0,0,0,0,0,0
12334,0,0,0,0,0,0,0,0
12335,0,0,0,0,0,0,0,0
12336,3.14,1.6,1.17,10.48,2,19.9,7.93,6.56
12337,0,0,0,0,0,0,0,0
12338,0,0,0,0,0,0,0,0
12339,0,0,0,0,0,0,0,0
12340,0,0,0,0,0.18,0,0,0
12341,23.81,6.63,46.87,12.33,3.96,15.91,7.8,13.31
12342,0,0,0,0,0,0,0,0
12343,0,0,1.27,0,1.23,6.37,2.46,21.8
12344,0,0,0,0,0.48,6.28,0,0
12345,0,0,0,0,0,0,0,0
12346,0.18,0,0.14,0.39,2.46,1.48,1.6,0
12347,0.18,1.61,0.98,12.43,3.6,42.56,1.52,1.2
12348,0,0.16,0,0,1.55,0.85,0,7.28
12349,0.97,1.26,0.55,0,1.8,23.41,0.53,42.8
12350,0.23,0,0,0,0.19,3.44,0.43,1.1
12351,0,0,0,0,0,1.18,0,0
12352,11.33,10.43,4.23,16.41,28.11,50.99,35.18,33.62
12353,5.66,0,45.84,19.95,5.69,63.17,0,26.63
12354,0,0,0,0,0,0,0,0
12355,0,0,0,0,0.04,0,0,0
12356,3.71,1.25,0,3.03,3.17,24.29,0.23,87.61
12357,0.22,0,0,0,0.23,0.69,0.42,0.31
12358,0,0,0,0,0.26,0,0,0
12359,56.64,14.92,10.13,5.11,47.47,11.21,5.57,15.49
12360,0.94,21.01,8.73,9.83,0,0.56,31.38,1.31
12361,0,0,0,0,0,2.32,0,0
12362,0.17,0.24,4.04,0,6.65,14.27,14.53,6.64
12363,35.32,9.52,2.52,7.74,6.35,307.97,26.5,171.24
12364,28.56,2.53,12.05,2.46,15.44,26.05,83.52,99.54
12365,0,0,0.33,5.41,0,5.46,11.75,0
12366,0,0,1.14,0,0.94,0,10,0
12367,5.21,32.2,3.82,45.82,10.7,10.15,7.05,102.08
12368,0.18,0,1.58,2.38,1.68,5.75,3.32,4.53
12369,0,0,0,0,0,0,0,0
12370,0.31,0.41,0.76,1.49,6.38,0,0,0
12371,4.09,0.14,3.46,10.44,1.02,0.57,6.69,3.07
12372,1.01,0,8.07,14.67,0.73,4.08,1.68,4.9
12373,0,0.23,0.09,1.03,0.04,7.12,0.27,0.27
12374,0.46,1.03,0,1.43,2.13,9.74,2.25,18.27
12375,18.65,24.6,1.89,3.04,45.16,88.27,21.29,4.27
12376,0,0,0,0,0,0,0,0
12377,0.43,0,0.74,0,0.81,0,0,0
12378,0,0,0,0,0,0,0,0
12379,0.11,0.15,0.23,0.28,0,0,0,0
12380,0,0,0,0,13.26,0.67,0,1.36
12381,0,0,0.1,0,0.6,4.37,0,0
12382,0,0,0,0,0,0,0,0
12383,2.19,4.11,4.3,0,1.08,1.83,0,0
12384,5.54,1.62,0.17,174.67,8.07,17.36,33.42,3.18
12385,0,0,0,0,0,0,0,0
12386,0,0,0,0,0,0,0,0
12387,0,0,0,0,0,0,0,0
12388,0,0.37,0.19,0,0,0,0,0
12389,25.38,0,3.65,4,0,0,2.66,5.04
12390,0,0,0,0,0,0,0,0
12391,0.26,1.49,1.35,14.04,5.57,8.23,11.73,24.3
12392,0,0,0,0,0,0,0,0
12393,0,0,0,0,0,0,0,0
12394,0,0,0,0,0,0,0,0
12395,0,0,0,0,0,0,0,0
12396,0,0,0,0,0,0,0,0
12397,0,0,0,0,0,0,0,0
12398,0,0,0,0,0,0,0,0
12399,0,0,0,1.19,0.9,0,0,0
12400,5.97,2.54,0.71,20.87,4.74,16.45,7.31,9.68
12401,12.58,19.05,0.09,31.45,3.98,16.33,0,0
12402,0,0,0,0,0,0,0,0
12403,0.11,0.28,0,0.25,0.12,1.78,2.64,0.26
12404,0,0,0,0,0,0,0,0
12405,0,0,0,0,0,0,0,0
12406,0,0,0,0,0,0,0,0
12407,9.76,0.7,2.46,1.51,1.54,9.99,1.13,0.87
12408,0,0,0,0,0,0,0,0
12409,0,0,0,0,0,0,0,0
12410,0,0,0,0,0,0,0,0
12411,0,0,0,0,0,0,0,0
12412,6.83,0.08,0,0,0.99,3.46,1.06,0
12413,2.42,0.57,0,0.89,1.32,12.01,19.24,5.9
12414,2.26,0,37.33,0,17.4,0.4,0,2.13
12415,0,0,0,0,0,0,0,0
12416,0,0,0,0,1.16,0.28,0,27.53
12417,10.63,0.86,11.94,0,2.95,20.62,0,7.2
12418,3.14,0.46,0.85,0,0.3,0,0,81.65
12419,0,0,0,0,0,1.4,0,0
12420,0.33,1.11,0.14,0.75,1.52,3.07,0.73,2.79
12421,0,0,0,0,0,0,0,0
12422,0,0,0,1.25,1.3,0,0,0.85
12423,0,0,0,0,0,0,0,0
12424,117.3,27.8,25.8,27.03,15.19,26.91,34.95,4.67
12425,11.33,1.33,0.82,12.14,5.25,0.89,36.78,16.59
12426,0.95,0,0.74,0,4.24,5.59,1.44,51.64
12427,0.39,1.55,0,0,0.04,0,0,0
12428,0,0,0,0,0,0,0,0
12429,0,0,0,0,0,0,0,0
12430,0.85,0.56,0.2,1.46,0.55,3.93,4.32,6.74
12431,0,0,0,0,0,0,0,0
12432,0,0,0,0,0,0,0,0
12433,0,0,0,0,0.06,0,0,0
12434,0,0,0,0,0,0,0,0
12435,0,0,0,0,0.04,0,0,0
12436,0.3,0,0,0.71,0.46,0.44,0.39,1.46
12437,0,0,0,0,0,0,0,0
12438,0,0,0,0,0,0,0,0
12439,0,0,0,0,0,0,0,0
12440,0,0.15,1.45,1.89,7.38,67.49,5.15,0.62
12441,0,0,0,0,0,0,0,0
12442,0,0,0,0,0,0,0,0
12443,0,0,0,0,0,0,0,0
12444,0,0,0,0,0,0,0,0
12445,0,0,0,0,0,0,0,0
12446,0.61,0,0,0,5.74,0.73,1.97,1.48
12447,0,0.63,0.26,0,6.53,11.57,0.26,0
12448,0,0,0,0,0,0,0,0
12449,0,1.78,0,0,0,0,0,0
12450,0,0,0,0,0,0,0,0
12451,0.71,0.34,0.34,2.92,1.89,3.4,3.41,2.43
12452,0,0,0,0,0,0,0,0
12453,0,0,0,0,0,0,0,0
12454,7.1,1,25.99,0.64,41.66,59.73,23.29,51.49
12455,0,0,0,1.09,0.32,0,0,0
12456,0,0,0,0,0,0,0,0
12457,0,0,0,0,0,0,0,0
12458,0,0,0,0,0,0,0,0
12459,0,0,0,0,0,0,0,0
12460,0,0,0,0,0,0,0,0
12461,0,0,0,0,0,0,0,0
12462,0,0,0,0,0,0,0,0
12463,0,0,0,0,0,0,0,0
12464,0,0,0,0,0,0,0,0
12465,0,0,0,0,0,0,0,0
12466,0,0,0,0,0,0,0,0
12467,0,0,0,0,0,0,0,0
12468,0,0,0,0,0,0,0,0
12469,0,0,0,0,0,0,0,0
12470,0,0,0,0,0,0,0,0
12471,0,0,0,0,0,0,0,0
12472,0,0,0,0,0,0,0,0
12473,0,0,0,0,0,0,0,0
12474,0,0,0,0,0,0,0,0
12475,0,0,0,0,0,21.74,0,0
12476,0,0,0,0,0,0,0,0
12477,0,0,0,0,0,0,0,0
12478,0,0,0,0,0,0,0,0
12479,0,0,0,0,0,0,0,0
12480,0,1.01,6.8,0,6.67,20.28,2.4,39.2
12481,0,0,0,0,0,0,0,0
12482,0,0,0,0,0,0.63,0,0
12483,20.83,0,0,0,0,0,0,0
12484,0,0,0,0,0,0,0,0
12485,0,0,0,0,1.62,18.39,4.03,5.06
12486,0,0,0,0,0,0,0,0
12487,0,0.13,0.23,0.91,0.28,0.8,0.91,0.24
12488,0,0,0,0,0,0,0,0
12489,0,0,0,0,0,0,0,0
12490,0,0,0,0,0,0,0,0
12491,0,0,0,0,0,0,0,0
12492,0,0,0,0,0,0,0,0
12493,0,0,0,0,0,0,0,0
12494,0,0,0,0,0,0,0,0
12495,0,0,0,0,0,0,0,0
12496,0,0,0,0,0,0,0,0
12497,0,0,0,0,0,0,0,0
12498,0,0,0,0,0,0,0,0
12499,0,0,0,0,0,0,0,0
12500,0,0,0,0,0,0,0,0
12501,0,0,0,0,0,0,0,0
12502,0,0,0,0,0,0,0,0
12503,0,0,0,0,0,0,0,0
12504,0,0,0,0,0,0,0,0
12505,0,0,0,0,0,0,0,0
12506,0,0,0,0,0,0,0,0
12507,0,0,0,0,0,0,0,0
12508,0,0,0,0,0,0,0,0
12509,0,0,0,0,0,0,0,0
12510,0,0,0,0,0,0,0,0
12511,0,0,0,0,0,0,0,0
12512,0,0,0,0,0,0,0,0
12513,0,0,0,0,0,0,0,0
12514,0,0,0,0,0,0,0,0
12515,0,0,0,0,0,0,0,0
12516,0,0,0,0,0,0,0,0
12517,0,0,0,0,0,0,0,0
12518,0,0,0,0,0,0,0,0
12519,0,0,0,0,0,0,0,0
12520,0,0,0,0,0,0,0,0
12521,0,0,0,0,0,0,0,0
12522,0,0,0,0,0,0,0,0
12523,0,0,0,0,0,0,0,0
12524,0,0,0,0,0,0,0,0
12525,0,0,0,0,0,0,0,0
12526,0,0,0,0,0,0,0,0
12527,0,0,0,0,0,0,0,0
12528,0,0,0,0,0,0,0,0
12529,0,0,0,0,0,0,0,0
12530,0,0,0,0,0,0,0,0
12531,0,0,0,0,0,0,0,0
12532,0,0,0,0,0,0,0,0
12533,0,0,0,0,0,0,0,0
12534,0,0,0,0,0,0,0,0
12535,0,0,0,0,0,0,0,0
12536,0,0,0,0,0,0,0,0
12537,0,0,0,0,0,0,0,0
12538,0,0,0,0,0,0,0,0
12539,0,0,0,0,0,0,0,0
12540,0,0,0,0,0,0,0,0
12541,0,0,0,0,0,0,0,0
12542,0,0,0,0,0,0,0,0
12543,0,0,0,0,0,0,0,0
12544,0,0,0,0,0,0,0,0
12545,0,0,0,0,0,0,0,0
12546,0,0,0,0,0,0,0,0
12547,0,0,0,0,0,0,0,0
12548,0,0,0,0,0,0,0,0
12549,0,0,0,0,0,0,0,0
12550,0,0,0,0,0,0,0,0
12551,0,0,0,0,0,0,0,0
12552,0,0,0,0,0,0,0,0
12553,0,0,0,0,0,0,0,0
12554,0,0,0,0,0,0,0,0
12555,0,0,0,0,0,0,0,0
12556,0,0,0,0,0,0,0,0
12557,0,0,0,0,0,0,0,0
12558,0,0,0,0,0,0,0,0
12559,0,0,0,0,0,0,0,0
12560,0,0,0,0,0,0,0,0
12561,0,0,0,0,0,0,0,0
12562,0,0,0,0.38,0.09,0.01,0,0
12563,0,0,0,0,0,0,0,0
12564,0.69,0,0,0.55,1.43,0,0,0.78
12565,0,0,0,0,0.16,0,0,0
12566,0,0,0,0,0,0,0,0
12567,15.15,16.85,44.14,14.65,4.43,2.24,43.01,24.51
12568,0.17,0.16,1.1,0.14,1.52,13.88,7.24,0.4
12569,0,0,0,0,0,0,0,0
12570,0.21,0.27,13.89,0,0.58,0,0.73,0
12571,0,0,0,0,0,0,0,0
12572,2.53,34.92,18.33,3.7,24.38,9.16,266.58,25.58
12573,0,0,0,0,0,0,0,0
12574,0,0,0,1.14,2.37,0,0,0
12575,14.96,0.52,0,0,0,0.93,0,0
12576,0,0,0,0,0,0,0,0
12577,7.6,15.02,6.07,0,0,33.22,12.76,17.92
12578,3.03,1.18,1.52,1.89,2.07,4.83,2.46,4.64
12579,0,0,0,0,0,0,0,0
12580,3.2,0,0.08,0,3.75,4.63,20.75,0.61
12581,0,0,0,0,0.05,0,0,0
12582,11.47,10.56,7.34,8.83,1.15,7.66,7.97,20.28
12583,0.11,0.43,0,0,0.21,0,0.68,0.8
12584,30.27,7.88,22.51,63.24,16.82,14.6,97.48,37.75
12585,0,0,0,0,0,0,0,0
12586,0.27,0,0,0,0.4,0,0,0
12587,0,0,0,0,0.04,1.67,0,0
12588,0,0,0,0,0,0,0,0
12589,0,0,0,0,0,0,0,0
12590,0.97,0,0.49,0,2.27,2.33,4.97,24.99
12591,0,0,0,0,0,0,0,0
12592,0,0,0,0,0,0,0,0
12593,0,0,0,0,0,0,0,0
12594,0.16,10.2,0,0,32.49,97.23,120.86,40.21
12595,0,0,0,237.56,0,0,0,0
12596,0.17,0.21,0,0,0.12,0,22.67,0
12597,4.81,2.09,2.64,3.17,9.71,23.42,13.54,28.26
12598,1.05,2.3,0.88,2.34,3.46,3.35,14.73,17.41
12599,0,0,0,0,0,0,0,0
12600,0,0,0,0,0,0,0,0
12601,0,0,0,0,0,0,0,0
12602,0,0,0,0,0,0,0,0
12603,0,0,0,0,0,0,7.42,0.15
12604,0,0,0,0,0,0,0,0
12605,0,0.06,0,0,0.05,0,93.81,146.02
12606,0,0,0,0,0,0,0,0
12607,0,0,0,0,0.08,0,0,0
12608,17.18,3.06,4.87,8.08,6.73,2.72,20.2,9.06
12609,0,0,0,0,0,0,0,0
12610,0,1.1,12,23.94,0,9.88,1.28,0
12611,41.83,69.09,10.24,4.87,3.39,58.22,14.19,7.05
12612,101.51,33.32,104.32,17.59,1.02,99.79,15.36,8.8
12613,5.15,10.04,0.07,0.83,1.92,6.92,5.47,2.71
12614,0,0,0,0,0,0,0,0
12615,3.14,1.79,0.35,4.92,1.44,8.04,4.65,4.4
12616,0,0,0,0,0,0,0,0
12617,0,0,0,0,0,0,0,0
12618,0,0,0,0,0,0,0,0
12619,16.68,0.65,10.42,0.56,1.59,21.8,58.01,23.46
12620,0.3,0,0.24,0,2.76,0,0.34,0
12621,0,0,0,0,0,0,0,0
12622,0.15,1.2,0,1.08,4.77,0.91,0,67.54
12623,0,0,0,0.56,0.22,0,1.41,0.76
12624,0,0,0,0,0,0,0,0
12625,0,0,0,0,0,0,0,0
12626,0,0,0,0,0,0,0,0
12627,2.03,2.41,4.25,1.53,1.14,2.41,0,9.14
12628,0,0,0,0,0.19,0,0,0
12629,3.98,0,0.6,3.66,0.09,0.3,0,2.01
12630,0,0,0.47,0,0.07,0,0,0
12631,0.21,0,0.17,0.51,0.04,9.34,0,0
12632,2.23,0.47,4.68,0.28,0.39,0.14,0.1,16.72
12633,1.4,1.64,0.49,11,3.33,6.94,5.81,4.12
12634,0,0,0,0,0,0,0,0
12635,0,0,0,0,0,0,0,0
12636,0,0,0,0,0,0,0,0
12637,0,0,0,0,0,0,0,0
12638,0,0,0,0,0,0,0,0
12639,0,0,0,0,0,0,0,0
12640,0,0,0,0,0.47,0,0,0
12641,0,0,0,0,0,0,0,0
12642,0,0,0,0,0.03,0,0,0
12643,0,0,0,0,0,0,0,0
12644,10.78,121.21,40.13,14.35,8.01,40.5,35.87,86.09
12645,1.32,3.47,0.35,0,0.26,3.7,0,0
12646,0,0.63,0,0,0.17,0,0,0
12647,59.24,12.9,56.85,10.98,10.67,82.46,11.84,9.15
12648,0,0,0,0,0,0,0,0
12649,0,0,0,0,0,0,0,0
12650,0.53,0,0,0,0.04,0,0,1.6
12651,0,0,0,0,0,0,0,0
12652,0,0,0,0,0,0,0,0
12653,0,0,0,0,0,0.08,0,0
12654,0,0,0,0,0,0,0,0
12655,0,0,0,0,0,0,0,0
12656,0,0,0,0,0,0,0,0
12657,0,0,0,0,0,0,0,0
12658,0,0,0,0,0,0,0,0
12659,0,0,0,0,0,0,0,0
12660,0,0,0,0,0,0,0,0
12661,0,0,0,0,0,0,0,0
12662,0,0,0,0,0,0,0,0
12663,0,0,0,0,0,0,0,0
12664,0,0,0,0,0,0,0,0
12665,0,0,0,0,0,0,0,0
12666,0,0,0,0,0,0,0,0
12667,0.06,1.38,2.71,0.97,6.24,13.39,16.14,6
12668,0,0,0,0,0,0,0,0
12669,4.85,4.07,0.59,13.41,16.76,61.42,46.5,26.93
12670,0.44,0.13,0.03,2.66,1.24,4.38,0.51,1.31
12671,0,0,0,0,0,0,0,0
12672,0,0,0,0,0,0,0,0
12673,0,0,0,0,1.65,2.76,0,0
12674,0,0,4.42,0,4.57,12.58,0,0
12675,0.37,0,1.2,1.76,0.02,0.33,38.18,0
12676,0.43,0,1.39,2.06,0.25,0.51,1.34,0
