"gene_id","832_M_281","832_M_BTK_217","832_N_273","832_N_BTK_209","832_P_289","832_P_BTK_225","832_T_297","832_T_BTK_233"
21496,0,0,0,0,0,0,0,0
21497,0,5,0,0,0,0,3.09,0
21498,0,0,0,0,0,0,0,0
21499,0,0,2.79,0,0,2.24,0,0
21500,0,0,0,0,0,0,0,0
21501,0,0,0,0,0,0,0,0
21502,0,0,0,2,20,1.02,0,0
21503,3.15,0,5.12,11.26,108.51,10.39,26.81,7.44
21504,0,0,0,0,0,0,0,0
21505,0,0,0,0,0,0,0,0
21506,0,0,0,0,0,0,0,0
21507,6,0,0,0,35.36,1,13.2,1
21508,8.15,0,0.56,0,30.46,13.85,13.58,0
21509,0,0,0,0,0,5.3,0,0
21510,0,0,0,0,0,0,0,0
21511,0,0,0,1,0,0,0,0
21512,0,0,0,0,0,0,0,0
21513,19.98,13.7,7,77,1661,94,2.98,33
21514,0,0,0,1.99,0,1,0,1
21515,0,0,0,0,0,0,0,0
21516,0,0,0,0,0,0,0,0
21517,67,4.4,2,59.01,197.08,3.79,1,3
21518,0,0,0,0,128,0,0,1
21519,46.25,19.61,22.42,11.7,185.92,51.35,13.52,16.62
21520,0,0.52,0,0,30.03,2,1,0
21521,0,0,0,0,0,0,0,0
21522,0,0,0,0,0,0,0,0
21523,132.57,5.62,2.84,2,224.97,26,59.13,24.94
21524,0,0,0,0,0,0,0,0
21525,0,0,0,0,0,0,0,0
21526,0,0,0,0,0,0,0,0
21527,1.84,14.95,1.2,1.49,4.08,3.72,7.05,1.86
21528,0,0,0,0,0,0,0,0
21529,0,0,0,0,0,0,0,0
21530,0,0,0,0,0,0,0,0
21531,0,0,0,0,0,0,0,0
21532,0,0,0,0,0,0,0,0
21533,6.55,3.97,1.42,1,145.96,14.1,5.51,6.25
21534,0,0,0,0,0,0,0,0
21535,0,0,0,0,0,0,0,0
21536,0,0,0,0,120,0,0,0
21537,0,0,0,0,0,0,0,0
21538,0,0,0,0,0,0,0,0
21539,0,0,0,0,0,0,0,0
21540,0,0,0,0,0,0,0,0
21541,0,0,0,0,0,0,0,0
21542,0,0,0,0,0,0,0,0
21543,0,0,0,0,0,0,0,0
21544,3,220.78,6.01,2.06,254.57,87.38,219.23,146.92
21545,0,0,0,0,0,0,0,0
21546,18.91,9.67,10.34,76.74,252.3,93.41,93.86,19.91
21547,0,0,0,0,0,0,0,0
21548,0,0,0,0,0,0,0,0
21549,0,0,0,0,0,0,0,0
21550,0,0,0,0,0,0,0,0
21551,0,0,0,0,0,0,0,0
21552,0,0,0,0,0,0,0,0
21553,0,0,0,0,0,0,0,0
21554,13,14,10,2,65,2.26,118.7,1
21555,1,92.99,108.99,4.44,395.74,64,4.36,0
21556,0,0,0,0,0,0,0,0
21557,0,0,0,0,0,0,0,0
21558,43.37,12.55,11.32,20.52,282.79,168.59,41.63,31.94
21559,44.84,10.9,7.25,20.32,449.53,85.3,24.36,11.05
21560,0,0,0,0,0,4.76,2.88,0
21561,0,0,0,0,0,0,0,0
21562,99.67,4.81,53.42,78.08,317.36,29.37,87.23,70.19
21563,0,0,1.01,0,18.58,1.92,3.1,8.03
21564,3.02,1,1,15.11,32.42,3.26,1,9.7
21565,0,0,0,0,0,0,0,0
21566,65.35,5.07,17.95,195.98,300.37,22.6,49.54,22.46
21567,0,0,0,0,2,0,0,0
21568,0,0,0,0,0,0,0,0
21569,0,0,0,0,0,0,0,0
21570,0,0,0,0,0,0,0,0
21571,0,0,0,0,0,0,0,0
21572,0,0,0,0,0,0,0,0
21573,0,0,0,0,0,0,0,0
21574,0,0,0,0,0,0,0,0
21575,0,0,0,0,0,0,0,0
21576,0,2,3,0,4,3,0,19.99
21577,59,73,66,2,318,2,10,1
21578,0,0,0,0,0,0,0,0
21579,0,0,0,0,0,0,0,0
21580,0,0,0,0,0,0,0,0
21581,0,0,0,0,0,0,0,0
21582,0,0,0,0,0,0,0,0
21583,0,0,0,0,0,0,0,0
21584,0,0,0,0,0,0,0,0
21585,8,38.98,30.28,58.81,43.77,112.15,0,33.08
21586,64.07,14.62,190.77,58.13,575.09,22.56,96.68,88.49
21587,247.87,31.91,87.84,52.38,975.58,287.42,81.97,133.22
21588,1,1,0,0,62,0,0,0
21589,43,0,48.11,0,204.29,27.73,55,4
21590,0,0,0,0,0,0,0,0
21591,0,0,0,0,0,0,0,0
21592,0,0,0,0,0,0,0,0
21593,0,0,0,0,16.97,0,0,1.07
21594,0,0,0,0,0,0,0,0
21595,6,0,10,5.01,66.8,4.21,127.03,3.61
21596,1,1,17.98,0,0,0,1,29
21597,0,2,12.37,3.97,61.47,12.63,0,46.17
21598,0,0,0,0,0,0,0,0
21599,0,0,0,0,0,0,0,0
21600,0,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0,0
21602,0,0,0,0,0,0,0,0
21603,0,0,0,0,0,0,0,0
21604,0,0,0,0,0,0,0,0
21605,0,0,0,0,0,0,0,0
21606,0,0,0,0,0,0,0,0
21607,0,0,0,0,0,0,0,0
21608,0,0,0,0,0,0,0,0
21609,0,0,0,0,0,0,0,0
21610,0,0,0,0,0,0,0,0
21611,0,0,0,0,0,0,0,0
21612,0,0,0,2,8.42,0,0,0
21613,0,0,0,0,0,0,0,0
21614,0,0,0,0,0,0,0,0
21615,1.1,2.01,6.24,0,147.44,11.6,12.97,0
21616,0,0,0,0,0,0,0,0
21617,0,0,0,0,0,0,0,0
21618,0,0,0,0,0,0,0,0
21619,0,0,0,0,0,0,0,0
21620,0,0,0,0,0,0,0,0
21621,0,0,0,0,0,0,0,0
21622,0,0,0,0,0,0,0,0
21623,0,0,0,0,0,0,0,0
21624,0,0,0,0,0,0,0,0
21625,0,0,0,0,0,0,0,0
21626,0,0,0,0,0,0,0,0
21627,0,0,0,0,0,0,0,0
21628,0,0,0,0,0,0,0,0
21629,0,0,0,0,0,0,0,0
21630,0,0,0,0,0,0,0,0
21631,0,0,0,0,0,0,0,0
21632,0,0,0,0,0,0,0,0
21633,0,0,0,0,0,0,0,0
21634,0,0,0,0,0,0,0,0
21635,0,0,0,0,0,0,0,0
21636,0,0,0,0,0,0,0,0
21637,0,0,0,0,0,0,0,0
21638,0,0,0,0,0,0,0,0
21639,0,0,0,0,0,0,0,0
21640,0,0,0,0,0,0,0,0
21641,0,0,0,0,0,0,0,0
21642,0,0,0,0,0,0,0,0
21643,0,20,1,0,7,0,0,0
21644,1,2,0,0,33,0,0,0
21645,0,0,0,0,0,0,0,0
21646,1.71,21.97,3,0.45,253,13.12,149.34,2
21647,0,0,0,0,0,0,0,0
21648,0,0,0,0,0,0,0,0
21649,9.74,2,1,1.95,73.44,23.14,11.01,0.99
21650,0,0,0,0,0,0,0,0
21651,0,0,0,0,0,0,0,0
21652,0,0,0,0,8,0,0,0
21653,3,2,4,2,6,1,2,0
21654,0,0,0,0,4,0,0,0
21655,5,0,1,2,0,0,0,0
21656,1739.39,345.24,1803.93,382.05,3286.79,535.41,1436.71,636.62
21657,0,0,0,0,0,0,0,0
21658,1,0,0,129.43,1443.99,35,3,27
21659,0,0,0,0,1.4,0,0,0
21660,16,8,54,33,154.21,4,1.96,0
21661,0,0,0,0,0,0,0,0
21662,0,0,0,0,0,0,0,0
21663,1774.71,95,88.59,139.57,492.96,168,0,1
21664,0,0,0,0,2,0,0,0
21665,0,0,0,0,0,0,0,0
21666,0,0,0,0,0,0,0,0
21667,21.94,8.16,0,13.54,139.63,73.52,23.6,22.33
21668,6.63,2,0,2.87,19.4,31.34,15.34,3.73
21669,0,0,0,0,0,0,0,0
21670,0,0,0,0,0,0,0,0
21671,0,0,0,0,0,0,0,0
21672,0,0,0,0,0,0,0,0
21673,18.5,6.4,2,12.17,220.84,34.34,9.5,9.94
21674,3,3,2,0,102.43,1,85,0
21675,0,0,0,0,0,0,0,0
21676,0,0,0,0,0,0,0,0
21677,0,0,0,0,0,0,0,0
21678,64.73,16.63,120.71,29.07,634.42,159.99,59.48,10.22
21679,0,0,0,0,0,0,0,0
21680,37.05,55.33,102,26,595.29,2,0,42
21681,0,0,0,0,1,0,0,0
21682,628,17,37.97,51,404.06,27.83,83.17,2
21683,0,0,0,0,0,0,0,0
21684,0,0,0,0,90,0,0,0
21685,0,0,0,0,0.96,0,0,0
21686,41.38,68,0,0,77,5,0,0
21687,342.84,9.07,148.96,10,1058.74,60.02,26,33
21688,81.75,162.66,43.24,14.56,346.1,7,30.61,22.94
21689,51.91,8.07,97.75,4.42,175.56,46.4,1.8,50.27
21690,621.86,55.86,13.47,40.89,681.13,102.81,42.56,15.16
21691,3,4,2,5.5,221.88,0,4,0
21692,10,3.25,85.7,2.5,274.12,1.78,1,3
21693,2,0,0,0,0,0,0,0
21694,0,0,0,0,0,0,0,0
21695,28.35,243.23,37.61,53.75,271.24,103.46,238.72,57.31
21696,0,0,0,0,86,0,0,0
21697,0,0,0,0,0,0,0,0
21698,0,0,0,0,0,0,0,0
21699,10.46,6.35,4.78,10.29,140.76,24.7,9.15,10.16
21700,0,0,0,0,0,1,0,0
21701,0,0,0,0,0,0,0,0
21702,328.31,1,74.98,0,47.07,0,73,119.1
21703,3,3,0,0,45,1.96,5,2
21704,3,26,5,0,7.36,88,18,1
21705,0,0,0,0,0,0,0,0
21706,25,2,25,1,78,1,0,0
21707,0,0,0,0,0,0,0,1
21708,127,173.13,61.34,1,78,0,0,0
21709,0,1,0,0,0,0,0,0
21710,0,0,0,0,19,0,73,1
21711,1,1,0,1,0,0,40,0
21712,0,0,0,0,0,0,0,0
21713,1.75,0.86,0.08,0,162.86,25.12,5.62,0
21714,0,0,0,0,0,0,0,0
21715,47.95,16.96,107,3,218.93,227.99,3,6
21716,45.05,0,12,2,11,0,10,3
21717,228,5,165.03,0,587.25,7,21.98,31
21718,0,0,0,0,0,0,0,0
21719,0,0,105.07,0,157.37,1,3,0
21720,3.82,4,72,0,677.58,2,3.97,13
21721,0,0,0,0,0,0,0,0
21722,34.43,13.23,6.76,5.19,213.16,107.77,14.97,46.14
21723,0,0,0,0,0,0,0,0
21724,39.74,15.01,52.37,22.53,630,180.61,72.75,37.91
21725,3,0,1,0,76,0,21,0
21726,0,0,0,0,0,0,0,0
21727,0,0,0,0.24,0,2.64,0,0
21728,8.97,5.04,2.58,32.3,207.44,32.06,37.84,20.16
21729,0,0,9.61,3,70.89,17.03,1.18,0
21730,74.08,10.32,28.79,2.7,356.6,138.42,48.22,34.54
21731,11.99,11.44,44.07,52.88,223.48,81.81,132.84,85.08
21732,1,0,0,26,0,47.19,1.12,0
21733,0,0,1,1,171.71,0,0,1
21734,0,1.99,0,0,144.4,1.96,0,22.18
21735,2,1.15,0.99,2,41.91,0,14.87,0
21736,59.1,29.18,76.67,53.91,1004.37,240.31,186.89,58.84
21737,0,0,0,0,0,0,0,0
21738,0,0,1,3.61,46.14,8.45,10.15,1.66
21739,0,0.83,4,2,0,6.05,0,1
21740,2.14,0,0,0,28.1,2.56,2.2,18.93
21741,0,0,1,49,2.11,63,2,0
21742,8.9,6.31,5.13,6.77,147.19,41.65,21.31,8.89
21743,46.98,20.08,23.19,19.99,1035.05,148.5,59.36,57.96
21744,7.56,4.33,0,5.09,166.7,36.34,10.25,7.33
21745,0,0,0,0,6.93,1.49,0.99,0
21746,6,0,1.55,1.71,86.34,35.87,13.91,9.89
21747,1,0,0,0,57,34,2,0
21748,4.01,26.98,62,3,128.31,2.99,14.31,0
21749,34,14.9,3.95,13.57,375.56,60.67,232.15,196.66
21750,2,2.03,0,3.46,184.41,12.75,10.21,0
21751,0,0,0,0,0,0,0,0
21752,1,2.95,0,0,19.04,72.44,1,0.19
21753,14.48,38.85,16.78,2.04,402.1,14.94,15.28,72.02
21754,15.2,20.27,10.07,16.19,400.8,127.51,73.87,67.46
21755,2,1,2,1,14,0,0,0
21756,0,0,0,16.18,35,78,0,0
21757,71.51,22.85,19.8,35.68,1033.75,203.58,103.25,104.84
21758,0,0,0,0,24.78,0,0,0
21759,0,0,0,0,10,0,0,0
21760,0,0,0,0,0,51.43,0,24
21761,44.93,47,0,1,117.2,0,53.77,40
21762,0,0,0,0,0,1,0,0
21763,0.88,0,0,3.05,11.2,8.54,37.86,5.54
21764,14.32,1.77,0,2.16,145.46,27.08,20.61,5.95
21765,5,0,0,0,0,0,49,1
21766,0,0,0,0,0,0,0,0
21767,0,0,0,0,18.99,1,0,0
21768,2,0,6,1.95,70.78,11.25,0,6.75
21769,0,0,0,0,0,0,0,0
21770,0,0,0,0,3.91,0,0,1
21771,6,0,0,2,2.12,0,0.85,0
21772,0,0,0,0,0,0,0,0
21773,0,0,0,0,0,0,0,0
21774,0,0,0,0,0,0,0,0
21775,211.53,33.76,398.25,94,1938.78,204.84,51,104.45
21776,0,0,0,0,0,0,0,0
21777,0,0,0,0,0,0,0,0
21778,0,0,0,0,0,0,0,0
21779,0,0,0,0,0,0,0,0
21780,0,0,0,0,0,0,0,0
21781,0,0,0,0,23.01,0,0,0
21782,2,0,1,16,4,0,0,0
21783,2,3,12,1,1,42.01,4,0
21784,17.35,2,25.96,3,375.01,57,4,2
21785,0,0,0,0,0,0,0,0
21786,1.92,118.19,4.99,0,268.1,9.63,3.99,3.72
21787,0,1,0,0.96,16.32,0,0,0
21788,0,0,0,0,0,0,0,0
21789,147.46,33,126.08,4,351,251,114,71
21790,0,0,0,0,0,0,0,0
21791,14.46,5.29,23.81,1.44,46.4,26.41,24.68,7.98
21792,0,0,0,0,0,0,0,0
21793,6.04,3.93,11.79,4.45,126.56,29.85,10.69,11.42
21794,0,0,0,0,0,0,0,0
21795,160.88,170.12,7.91,121.2,1330.71,276.57,441.29,216.91
21796,92,48,187,18,331,645.2,44,169.02
21797,7.27,26,62,0,2744.21,52.03,298.43,3.14
21798,18.73,27,0,3,64.22,0,0,1.86
21799,0,0,0,0,0,0,0,0
21800,0,0,0,0,0,0,0,0
21801,0,0,0,0,0,0,0,0
21802,1.8,9.3,3.87,0,10.15,10.99,23.41,6.8
21803,315,112,337.41,176,1846.59,329.98,270.44,21.08
21804,0,0,0,0,0,0,0,0
21805,0,0,0,0,0,0,0,0
21806,0,0,0,0,0,0,0,0
21807,0,0,0,0,0,0,7.53,0
21808,12.6,17.24,13.11,10.95,188.21,55.51,44.57,8.91
21809,4,1,1,4.18,685,20.42,3.94,3.07
21810,62.48,27.5,9.21,23.96,522.39,130.42,37.55,18.49
21811,0,0,0,0,0,0,0,1
21812,4.33,8.99,2,0,95.92,28.64,0,8.97
21813,15,13,32,2,23,1,0,2
21814,26.87,21.21,38,27.86,443.23,63.97,195.48,88.14
21815,8.91,5.16,14.77,11.13,314.58,79.5,29.59,25.98
21816,17.12,16.67,5.14,8,682.2,96.12,79.37,22.06
21817,0,0,0,0,67,26,41,1
21818,0,0,0,0,178.89,2.84,3,2
21819,0,0,0,0,0,0,0,0
21820,0,0,0,0,0,0,0,0
21821,0,0,0,0,0,0,0,0
21822,0,0,0,0,0,0,0,0
21823,0,0,0,0,0,0,0,0
21824,0,0,0,0,0,0,0,0
21825,0,0,0,0,0,0,0,0
21826,0,0,0,0,0,0,0,0
21827,0,0,0,0,0,0,0,0
21828,33.04,17.47,73.12,14.05,58.25,56.19,15.73,64.18
21829,82.96,77.48,12.54,52.23,818.3,236.8,233.29,61.15
21830,27.33,1,2,1,342,98.04,48,38
21831,194.09,41.63,388.92,103.99,773.27,151.7,157.36,164.18
21832,1188.65,821.2,251,324.9,31905.82,2445.06,1626.36,336.76
21833,0,0,0,0,0,0,0,0
21834,0,0,0,0,0,0,0,0
21835,441.7,11.23,21.04,18.09,585.03,98.23,79.79,26.22
21836,576.07,447.66,585.67,267.86,1075.63,85.27,270.19,175
21837,84,78.23,167.31,18.84,2785.62,55.1,19,313.67
21838,9,4.9,67,2,38.04,3.09,1.82,0
21839,0,0,0,0,0,0,0,0
21840,0,0,0,0,0,2,0,0
21841,9.76,5.79,1.78,2.95,73.57,60.29,15.87,58.13
21842,0,0,1,1,0,0,1,2
21843,0,0,0,0,0,0,0,0
21844,11.17,0,3,0,9.3,8.36,1.09,3.11
21845,0,0,0,0,0,0,0,0
21846,0,0,0,1,16.37,4,0,0
21847,1,0,0,0,0,1,0,0
21848,0,0,0,0,0,19.82,1.28,0
21849,0,0,0,0,0,0,0,0
21850,0,0,0,0,0,0,0,0
21851,26,0,28,0,306,0,4,1
21852,0,0,0,0,0,0,0,0
21853,32.08,150.71,751.23,67.12,719.57,25.58,22.98,24.81
21854,0,0,0,0,0,0,29,0
21855,19.97,6,78,4,7,153.98,2,0
21856,0,1,0,2.83,225.48,1.83,13.51,0
21857,0,0,0,0,0,0,0,0
21858,14.88,13.02,41.23,31.17,611.68,101.85,111.99,65.22
21859,5.09,85,13.24,1,165.43,98.28,15.46,45.74
21860,0,0,0,0,0,0,0,0
21861,0,0,0,0,0,0,0,0
21862,0,0,0,0,0,0,0,0
21863,0,0,0,0,0,0,0,0
21864,0,0,0,0,0,0,0,0
21865,0,0,1,0,210.06,18.94,0,0
21866,0,0,0,0,0,0,0,0
21867,0,0,0,0,0,0,0,0
21868,97.6,29.71,183.94,71.21,1836.73,27.86,98.08,168.09
21869,0,0,0,0,0,0,0,0
21870,0,0,0,0.59,24,0,0,0
21871,3,1,10.05,67,3219.25,6.04,166.08,82
21872,0,0,0,0,0,0,0,0
21873,0,0,0,0,59,0,0,0
21874,0,0,0,0,131.97,0.67,0,2
21875,2,4,3,0,0,0,3,1
21876,0,0,0,2,134.62,1,0,0
21877,3,0,54,0,1,2,0,1
21878,0,0,0,0,40,0,0,0
21879,34,11.73,8,4,684.34,343.92,31,47.41
21880,17,2.78,0,0,665,71.01,132.62,2
21881,0,0,0,0,0,0,0,0
21882,1.17,0,10.82,3.92,13.19,22.59,5.95,3.01
21883,6,0,16,1.08,58.1,6.16,3.7,2.04
21884,0,0,2,0,32,0,0,0
21885,23.45,31,1,5,299.98,46.46,25,2.15
21886,20,43.07,55.98,5,81,14,0,5
21887,2,0,0,0,0,0,0,0
21888,16,16,9,3,41,5,10.22,2
21889,23.55,18.7,41.02,85.88,252.73,30.57,32.81,30.77
21890,2.43,1,11.04,1,78.63,5.5,0,115.04
21891,61,19.61,12.66,14.24,448.99,411.7,127.91,81.42
21892,0,0,0,0,0,0,0,0
21893,0,0,0,0,0,0,0,0
21894,0,0,0,0,0,13,0,0
21895,0,0,0,0,0,0,0,0
21896,9.3,0,0,3.17,21.72,28.01,16.66,4.64
21897,4.76,0,0.52,0,25.47,16.46,3.33,4.31
21898,0,0,0,0,0,0,0,0
21899,0,3.99,0,0,58.68,29,5.12,0
21900,0,0,0,0,0,0,0,0
21901,0,0,0,0,0,0,0,0
21902,0,0,0,0,0,0,0,0
21903,62.75,36.46,12.88,68.87,820.8,171.01,43.23,33
21904,0,0,0,0,0,0,0,0
21905,56,105.07,111.01,367.08,2477.46,312.28,909.02,98.92
21906,56.47,39,120.91,110.71,1059,39,501,158.11
21907,31.12,35,3,73.99,638.99,2,39,14
21908,8.02,10.74,9,1,720.01,36.52,11.22,3.87
21909,20,2,0,0,25,0,1,17.98
21910,1,1,5.56,2,312,18,0,0
21911,0,0,0,0,0,0,0,0
21912,7,3,4,3,532.74,4.66,0,0
21913,0,0,0,0,0,0,0,0
21914,0,1.57,2,0.99,49.8,10.4,11.1,2.98
21915,0,0,0,0,0,0,0,0
21916,1.5,1.5,62.02,0,22.5,48,7.01,8
21917,0,0,0,0,0,0,0,0
21918,0,0,0,0,0,0,0,0
21919,4.67,0,1.24,0.89,52.86,6.75,11.04,4.81
21920,0,0,0,0,13,0,0,0
21921,0,0,0,0,0,0,0,0
21922,0,0,0,0,0,0,0,0
21923,0,0,0,0,0,0,0,0
21924,1034.82,505.74,1041.96,279,512.61,241,355,572.79
21925,0,0,0,0,0,0,0,0
21926,864,99.97,227,168.44,10429.85,569.09,3,11
21927,333.82,121.98,189.28,233.88,1052.88,89.11,440.99,492.42
21928,90,35,265.9,84,566.8,33.79,15,12
21929,0,0,0,0,0,0,0,0
21930,0,0,0,0,16,0,0,0
21931,0,0,0,0,0,0,0,0
21932,256.93,1,0,126,1415.97,14,2,0
21933,68.12,96.1,70.62,237.04,1295.59,60.82,55,133.01
21934,15.01,8,0,0,23,1,0,0
21935,0,0,0,0,0,0,0,0
21936,149,12.21,0,33.13,203,0,0,1
21937,1.91,0,0,0,24.22,6,11,1
21938,2.09,105,22,0,131.13,0,0,0
21939,59.01,0,2.26,72.98,420.94,14.29,26.23,66.93
21940,3.98,1.03,9.57,13.48,263.37,6.07,9.59,1.09
21941,3,84,80,0,67,0,24,3
21942,0,0,0,0,0,0,0,0
21943,123,14,141.73,30.98,1766.99,2,136,0
21944,7,0,7,2,3,3,1,3
21945,21.06,2.63,13.06,10.19,264.12,69.14,37.05,22.77
21946,0,0,0,0,0,0,0,0
21947,0.91,4.96,3.44,2,204.64,31.3,11.74,2.78
21948,0,0,0,0,0,0,0,0
21949,6,0,0,0,0,0,0,0
21950,0,0,0,0,0,0,0,0
21951,2,20.1,0,0,30.84,0,0,0
21952,0,0,0,0,0,0,0,0
21953,0,0,0,0,0,0,0,0
21954,134.99,4.01,2.01,1.98,49.41,13.96,4.18,4.95
21955,0,0,0,0,0,0,0,0
21956,9.4,1.7,0,18.46,105.62,45.15,22.2,7.5
21957,0,0,0,0,0,0,0,0
21958,0,0,0,0,0,0,0,0
21959,0,0,0,0,0,0,0,0
21960,0,0,0,0,0,0,0,0
21961,0,0,0,0,0,0,0,0
21962,0,0,0,0,6,0,0,0
21963,3.89,0,0,0,0,0,0,0
21964,0,0,0,0,0,0,0,0
21965,0,0,0,0,0,0,0,0
21966,0,0,0,0,0,0,0,0
21967,0,0,0,0,0,0,0,0
21968,0,0,0,0,0,0,0,0
21969,0,0,0,0,0,1,3.42,0
21970,0,0,0,0,0,0,0,0
21971,0,0,0,0,0,0,0,0
21972,0,0,0,0,0,0,0,0
21973,0,0,0,0,9,0,0,0
21974,0,0,0,0,3.16,0,0,0
21975,0,0,0,0,0,0,0,0
21976,0,0,0,0,0,0,0,0
21977,18.6,0,0,1.35,8.08,20.58,0.18,2.64
21978,0,0,0,0,0,0,0,0
21979,33.88,2.48,5,2.09,159.7,21.98,2.33,11
21980,51.93,8,8,11.11,396.19,0,1,2
21981,0,0,0,0,0,0,0,0
21982,0,0,0,0,41,0,0,1
21983,110,5,123.99,2,174,1,1,2
21984,10.19,35.86,0,11.47,97.88,42.61,6.18,9.15
21985,86.16,30.14,37.63,58.79,1292.96,385.97,171.73,96.37
21986,12,0,6,0,63.66,16,0,0
21987,0,0,0,0,0,0,0,0
21988,1.01,0,1,1,5,7,43.29,0
21989,0,0,0,0,0,0,0,0
21990,0,0,0,0,10.55,0.98,0,0
21991,0,0,0,0,0,0,0,0
21992,0,0,0,0,0,0,0,0
21993,11,0,2,41,321.15,16.85,71,0
21994,6.59,20,38.64,0,142,44.11,0,0
21995,2.05,0,0,0,2.59,0.99,0,2.9
21996,18.25,6.68,10.51,7.98,195.4,84.17,9.3,6.75
21997,0,1,1,0.74,7.32,7.78,0,33
21998,0,0,0,0,0,0,0,0
21999,3,6,0,2,3,2,0,4
22000,0,41,35,0,38,2,0,0
22001,2.01,0,1,3.42,6.73,4.92,0.71,9.27
22002,1,0,1,2,113.92,4,3,0
22003,0,0,0,0,0,0,0,0
22004,1,0,0,1,3,21,2,61.81
22005,0,0,0,0,1.94,0,0,0
22006,0,2,1,0,96.72,1.03,0,0
22007,1,0,8,0,45.28,0,0,0
22008,0,0,0,15,1.24,1.19,0,0
22009,1,1.01,6.08,1.4,106.65,19.97,2,16.39
22010,0,0,0,3.77,3.08,10.01,1.95,1.01
22011,7.28,0.92,12.9,17.25,177.81,49.09,1.33,7.58
22012,57.37,3.46,70.58,8.39,178.49,72.05,12.75,3.14
22013,87.28,1,24.35,5,149.85,25.63,99.56,202.93
22014,0.2,0,0,2,43,1,70,53
22015,2,2,3,2.01,0,1,1,0
22016,0,0,0,0,0,0,0,0
22017,0,0,0,0,0,0,0,0
22018,0,0,0,0,1.65,0.6,0.99,0
22019,0,0,0,0,21.98,0,0,0
22020,0,0,0,0,15.98,0,0,0
22021,0,1,24,0,93.91,0,63.18,36
22022,0,0,0,0,0,0,0,0
22023,0,0,0,0,0,0,0,1
22024,41.69,17.42,4.04,14.87,262.24,61.93,43.45,23.25
22025,0,0,0,0,0,0,0,0
22026,0,0,0,0,0,0,0,0
22027,9.25,1.02,3.79,18.27,123.95,21.16,4.13,6.4
22028,0,0,0,0,0,0,0,0
22029,0,0,0,0,0,0,0,0
22030,0,0,0,0,0,0,0,0
22031,21.02,5,0,23.03,1069.83,5,0,0
22032,0,0,0,0,0,0,0,0
22033,0,0,0,0,0,0,0,0
22034,41.02,0,0,0,0,0,0,0
22035,29,0,0,0,3,1,0,0
22036,17.19,2.72,2.99,4.83,195.1,28.33,5.68,9.62
22037,0,0,0,0,0,0,0,0
22038,0,0,0,0,2,0,0,0
22039,0,0,0,0,0,0,0,0
22040,0,0,0,0,0,0,0,0
22041,0.29,0,0,0,3.38,8.73,2,0
22042,0,0,0,0,0,0,0,0
22043,4.27,1.95,2,0.89,12.48,1,0,1.01
22044,5,22.86,182.98,1,1619.15,247.03,100,128.85
22045,15,0,138.33,0,60,1,0,0
22046,12,54,172.68,7.99,1455.21,17.23,191,59
22047,2,1,0,0,387,5.86,0,0
22048,1,2.99,7,4,13,5.19,0,1
22049,0,1,0,0,262,68.06,0,0
22050,0,0,0,0,126.44,0,0,0
22051,29,14,64,7,105.01,9,12.03,9.7
22052,16.25,15.87,2.02,27.67,373.28,90.34,27.18,8.06
22053,1,0,0,0,22.54,3.52,1.08,1
22054,0,2,0,0,0,0,0,0
22055,5.07,1.01,6.58,0.87,620.54,51.37,10.93,12.01
22056,0,0,0,0,0,0,0,0
22057,5.5,2,7.38,0.84,30.64,41.71,1.66,11.54
22058,1,2,96,1,418.77,76,0,3
22059,21.92,11.19,0.88,15.19,373.92,63.58,42.52,8.73
22060,37.91,13.58,4.2,33.48,341.52,79.01,25.04,31.34
22061,65.1,13.14,14.43,17.59,215.75,69.28,111.72,18.8
22062,0,0,0,0,0,0,0,0
22063,4.99,0,1,0.94,222,2.19,39.12,1
22064,0,0,0,0,0,0,0,0
22065,0,0,0,0,0,5.31,0,0
22066,2,0,0,0.99,0,0,64,1
22067,53,1,102.88,0,359,2,5,1.13
22068,89.99,26.01,43.9,23.81,690.6,275.31,109.78,52.63
22069,0,1,1,0,21.54,0.97,2.07,1
22070,0,0,36,0,273.6,1.32,76.94,1
22071,0,0,0,0,0,0,0,0
22072,0,0,0,0,37.24,1.34,0.64,0
22073,0,0,0,0,0,0,0,0
22074,0,0,0,0,255,0,0,0
22075,0,0,0,0,0,0,0,0
22076,0,0,0,0,0,0,0,0
22077,629,515.84,740,48,1222.01,1111.43,262.01,30
22078,15.67,57.14,9.03,1.72,697.37,214.55,22.21,30.46
22079,0,0,0,2,214.99,14,2,2
22080,34.96,1.95,0.93,10.06,100.49,35.5,58.83,14.81
22081,0,0,0,0,0,0,0,0
22082,0,0,0,0,87,3,0,0
22083,27.08,0,1,0,67.37,0,1,0
22084,0,0,0,0,89.61,0,1,0
22085,0,0,2,1,65.58,0,1,1
22086,33,0,0,0,0,0,0,0
22087,21.22,93.93,40.7,18.29,2487.19,139.86,92.06,53.6
22088,0,0,0,0,0,0,0,0
22089,1,0,0,0,67,0,0,0
22090,4.82,7,0,0,42,10,0,0
22091,0,0,0,0,0,0,0,0
22092,0,0,0,0,0,0,0,0
22093,42.19,0,0,0,0,40.12,0,1.61
22094,0,0,0,0,0,0,0,0
22095,0,0,0,0,44.02,0,0,0
22096,0,0,0,0,0,0,0,0
22097,24.32,20.57,4.71,4.2,181.35,15.35,54.39,12.97
