gene_id,235-1_P_273,235-1_M_265,235-1_N_257,235-1_T_281,235_P_225,235_M_217,235_N_209,235_T_233
584,0,0,1.14,0,0,0,0,5.77
585,1.75,2.59,1.97,7.67,9.91,8.8,7.9,4.29
586,95.78,239.36,106.6,181.04,128.64,178.53,92.8,207.23
587,20.91,17.63,2.89,0.43,12.64,14.51,10.37,0.67
588,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0
590,36.25,14.96,8.38,46.98,8.03,115.33,28.4,26.26
591,0,0,0,0,0,0,0,0
592,0,0,0,0,0,0,0,0
593,3.68,9.13,8.31,103.43,42.35,33.24,284.96,40.89
594,48.48,116.29,13.38,56.35,38.08,50.86,53.17,49.13
595,6.63,16.14,4.19,20.24,46.63,32.23,14.83,28.15
596,0,1.77,0.04,11.22,4.62,4.84,6.28,1.87
597,65.48,21.24,4.43,20.1,16.47,7.14,27.92,33.88
598,0,0,0,0,0,0.99,0,0
599,6.23,39.79,2.91,19.1,48.06,23.69,16.63,15.16
600,1.71,10.94,0.69,0.6,9.81,28.6,0.94,1.4
601,0,0,0,0,0,0,0,0
602,2.29,1.27,1.14,21.14,0,4.79,0,12.27
603,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0
605,0.48,0,0.68,25.81,6.51,1.12,1.12,8.92
606,0,0,0,0,0,0,0,0
607,1.11,3,1.06,14.56,1.53,3.59,2.4,4.54
608,0.84,5.58,0,11.35,0.44,1.94,10.55,0
609,3.9,3.13,3.84,7.02,6.83,3.21,8.94,6.77
610,0.82,0,0.67,3.27,0.9,0,7.41,2.13
611,0.87,20.11,1.04,3.93,5.51,2.45,2.04,2.31
612,17.97,4.34,4.94,34.19,19.6,21.2,5.59,9.87
613,2.17,4.62,2.03,17.24,4.29,11.46,5.11,11.4
614,0,0,0,0.3,0,0,0,0.88
615,0,0,0.21,0,0,0,0.6,0
616,0,0,0,0,0,0,0,0
617,1.52,0.5,0,0,3.46,0,0.32,0.22
618,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,2.86,0
620,0,0,0,0,0,0,0,0
621,24.77,0,0,1.25,0,3.05,8.33,13.87
622,23.54,0,0,1.91,3.03,0,0,0
623,0,0,0,0,0,0,0,0
624,4.64,11.37,4.27,10.34,10.15,11.85,4.93,5.46
625,0.32,6.55,0.62,8.13,9.78,2.09,1.34,5.48
626,1013.83,358.39,26.52,601.49,223.44,663.77,93.61,600.69
627,0,15.55,1.12,22.73,17.74,11.15,0.77,41.87
628,562.03,933.26,297.7,726.82,339.96,918.65,47.86,418.76
629,0.48,0.59,0,1.12,1.05,0.97,0,3.31
630,0,0.67,0,43.47,1.59,0,0,68.08
631,2.96,3.06,1.49,5.2,3.95,10.94,1.54,3.72
632,0.4,3.26,1.01,6.91,4.18,15.14,0.42,3.24
633,0,0,0,0,0,0,0,0
634,48.54,84.61,19.55,21.42,48.36,126.84,37.19,61.25
635,2.07,19.86,3.38,13.38,11.11,18.32,4.24,0.47
636,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0
640,127.89,84.32,29.24,113.16,37.39,139.74,55.15,53.92
641,2.05,4.5,0.2,3.83,0.41,18.36,0.57,0
642,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0
645,68.01,0,0.45,13.39,0,1.37,0,5.75
646,0,0,3.96,0,0.44,0,0,0
647,0,0,0,0,0,0,0,0
648,10.19,3.04,1.01,6.88,0.36,27.93,0.96,16.93
649,8.77,0.72,1.73,3.14,3.81,0,0,14.27
650,0,0,0,0,0,0,0,0
651,3.74,18.48,2.8,12.28,6.47,13.7,1.59,1.64
652,0,0,0.23,0.7,3.48,0.84,0,1.11
653,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0
656,1.07,5.72,0.45,3.63,2.51,4.66,1.01,3.52
657,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0
659,5.2,7.24,0.58,25.42,1.73,3.2,39.94,5.9
660,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0
663,6,25.3,1.19,5.48,5.84,5.74,0,29.16
664,47.16,137.1,42.56,39.9,58.36,58.44,109.74,147.35
665,31.9,4.39,9.56,2.7,8.22,12.44,12.44,1.54
666,0,0,0,0,0,0,0,0.43
667,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,20.59
669,0,0,0,0,0.24,0,0,0
670,59.31,13.58,9.82,96.62,11.48,21.25,26.43,51.87
671,0,0,0,0,0,0,0,0
672,0,2.36,0.48,4.54,0.96,9.98,0.2,12.05
673,0,0,0,0,0,0,0,0
674,34.57,19.44,5.77,1.5,10.05,30.45,13.08,0.8
675,0,9.42,4.14,2.63,28.42,4.21,0,0.22
676,3.53,5.8,1.51,3.92,371.44,9.3,2.28,2.87
677,0,2.81,0.48,0.78,31.42,3.74,1.32,1.85
678,152.25,12.15,0.82,13.39,66.58,22.55,17.38,12.93
679,503.99,0,60.06,192.29,419.6,0,64.45,47.35
680,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0
684,52.87,95.04,2.49,41.06,66.4,236.79,74.38,7.35
685,9.06,7.43,0.55,5.62,11.49,6.93,41.01,22.42
686,0,0,0,0,0,0,0,0
687,0,0,0,0,0.92,9.64,1.29,0.45
688,27.16,7.95,9.09,12.77,24.93,79.87,17.34,19.25
689,0,0,0,0,0,0,0,0
690,0,0,17.74,0,19.64,0,0,0
691,0,0,0,0,0,0,0,0
692,2.75,3.78,8.11,5.33,15.93,7.71,1.69,4.01
693,15.98,85.12,7.65,33.69,13.07,147.01,8.81,56.55
694,48.27,97.37,39.95,105.1,74.05,120.24,42.02,105.8
695,0,0,0,0,0,0,0,0
696,7.59,0,0,1.86,1.48,0.81,1.14,0.53
697,2.2,12.4,1.85,12.61,21.99,5.6,15.76,12.01
698,27.57,39.95,9.49,37.83,49.98,54.8,18.71,28.89
699,0,0,0,0,0,0,0,0
700,1.36,0.75,0.19,5.01,53.89,7.13,0,2.17
701,19.7,2.66,0.88,8.85,7.6,3.94,3.54,2.07
702,30.32,0,118.15,13.29,0,0,0,0
703,0,0,18.74,82.37,0,0,0,21.04
704,7.57,23.52,1.6,8.33,5.08,10.55,0.76,18.61
705,536.68,7.42,1.12,15.44,1.48,11.82,13.37,27.77
706,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0
708,3.3,3.49,9.09,16.89,3.9,8.87,1.15,3.03
709,0.97,3.97,4.75,16.22,8.08,0,6.06,23.15
710,0,0,0,0,0,0,0,0
711,0.76,11.69,3.32,0.7,6.97,1.7,1.76,2.26
712,0,10.71,0,0,0,0,0,15.95
713,18.33,35.56,1.28,23.94,8.67,15.05,0.96,10.84
714,0,0,0,0,0,0,0,0
715,34.68,80.89,16.6,86.3,33.58,76.02,29.47,78.1
716,0,0,0,13.36,0,0,0,0
717,0,0,0,0,0,0,0,0
718,76.43,15.72,3.29,13.84,3.36,2.76,55.94,18.25
719,3.62,0.9,1.6,5.81,12.11,7.47,1.97,11.14
720,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0
724,0,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0,0
726,0,0.27,0.12,0,0.32,0,6.93,0.98
727,0.65,2.15,0.73,1.52,1.25,0,1.37,5.76
728,159.31,486.01,167.6,191.57,250.16,635.64,598.96,325.02
729,0,0,0,0,0,0,0,0
730,0.24,0,1.4,0,5.42,0.19,0.26,0
731,38.07,29.22,13.64,28.5,12.36,69.55,12.76,18.5
732,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0
737,0,0,0.86,0,1.13,18.5,0,0
738,2.55,18.14,14.31,14.04,20.79,15.21,4.44,8.12
739,0,1.26,1.69,4.85,3.91,1.02,9.38,4.41
740,0,0,0,0,6.62,0,0,0
741,0,0,0,0,0.28,0,0,0
742,0,0,0,0,0,0,0,0
743,2.37,7.63,7.83,11.61,13,24.43,16.58,42.63
744,0,0,0,2.91,3.14,0,0,0.14
745,0.72,2.71,1.04,1.93,4.2,2.48,0,3.17
746,0,0,0,0,1.19,0,0,0
747,12.5,9.58,3.74,5.91,10.08,3.8,2.65,3.24
748,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0.53,0
750,0,0,0,0,0,0,0,0
751,0.99,0,0.51,0.87,0.2,0,0,0.37
752,0,0,0,0,0,0,0,0
753,7.79,14.55,1.61,9.25,31.19,72.85,2.88,9.96
754,4.22,6.5,1.73,6.37,4.3,13.11,1.05,11.25
755,0,0,0,0,0,0,0,0
756,6.54,34.72,3.75,11.65,3.26,20.91,2.41,7.5
757,0,0,0,0,0,0,0,0
758,2.88,4.65,3.37,8.13,16.16,13.24,6.93,9.71
759,15.71,12.81,4.94,2.11,2.68,15.25,20.93,5.65
760,1.82,0,0,0,0.79,10.42,0,3.96
761,2.33,4.4,1.25,3.75,0.76,0.8,2.43,0.66
762,0,0,0,0.49,0,0,0,0.77
763,4.09,0,2.66,10.07,0.75,11.7,6.13,8.14
764,61.12,9.66,1.66,19.14,6.61,17.56,5.33,79.13
765,0,2.33,0.37,0.22,0,0,0,2.94
766,0,0,0,0,0,0,0,0
767,0,8.25,0.94,115.01,13.63,6.96,1.92,100.01
768,16.08,32.52,24.68,43.95,29.26,16.26,1.15,90.76
769,0,14,0.98,22.34,0.69,14.33,5.55,18.03
770,0,0,0,0,0,0,0,0
771,0,6.25,0,17.69,0,1.22,0,3.19
772,106.82,9.94,9.81,22.58,26.32,29.85,10.26,27.1
773,0.37,0,0,1.33,0,0.7,0.33,2.32
774,11.63,14.07,6.24,15.42,393.65,17.31,7.91,14.18
775,10.7,46.51,0.94,17.42,276.03,282.33,16.97,15.58
776,18.02,26.85,6.69,25.07,30.16,21.6,10.47,18.67
777,0,0,0,0,0,0,0,0
778,0,0,0,0,0.9,0,0,0
779,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,1.36
781,16.62,1.97,9.27,24.63,27.85,5.22,4.87,12.58
782,0,0,0,0,0,0,0,0
783,4.51,9.77,14.7,12.48,12.92,16.79,18.93,17.59
784,2.13,0,1.01,0,0,0,0,0
785,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0,0
788,0,14.45,0,1.67,1.64,11.46,5.38,1.51
789,0,0,0,0,0,0,0,0
790,0,0,0.27,0,0.32,9.14,0,0.63
791,0,0,0,0,0,0,0,0
792,48.28,36.21,17.65,35.23,4.82,36.78,22.16,20.27
793,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0
795,0,10.69,0,0.12,0,0.71,0,2.69
796,0,0,0,0.49,0,0,0,2.3
797,0.99,4.08,3.05,15.74,5.71,2.96,15.31,4.88
798,18.23,4.07,1.22,10.67,3.21,4.17,0.44,21.67
799,0,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0
802,0,0,0,0,0,2.83,0,0
803,0,0,0,0,0,0,0,0
804,0,0,3.55,0,0,0,0,7.63
805,0,0,0,0,0,0,0,0
806,0,0,0,8.37,0.22,0,1.89,3.62
807,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,1.27
824,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0
826,2.64,5.39,3.67,11.92,11.17,12.28,1.65,15.15
827,0,0,0,9.13,1.32,1.08,0,0.26
828,0,0,0,0,0,0,0,0
829,0,0,0,0,0,3.03,0,3.42
830,8.47,61.93,3.64,46.65,0,6.21,0,6.79
831,18.09,6.24,8.64,11.08,62.43,11.04,24.11,14.11
832,2.64,11.18,4.04,11.26,6.65,12.64,1.91,9.85
833,0,0.8,0,3.43,2.52,19.85,0,0.34
834,34.88,11.39,1.85,15.3,8.62,2.84,19.4,7.38
835,0.88,4.92,0.22,9.76,3.94,12.53,5.04,11.47
836,0,0,0,0,0,0,0,0
837,88.6,23.7,23.19,71.23,15.44,58.77,25.3,54.08
838,0,0,0,0,0,0,0,0
839,4.33,3.68,3.59,12.23,3.76,13.74,12.28,11.36
840,11.61,7.63,5.66,12.86,9.94,7.92,22.04,10.33
841,0.61,1,0,0,0,0,0,0
842,0,6.53,0,0,0,0,0,4.15
843,2.78,7.71,0.75,4.44,14.73,4.89,2.87,4.73
844,0.87,1.31,0.39,1.81,2.01,3.31,0.52,8.91
845,7.08,1.29,2.1,1.71,1.64,4.05,1.71,0.45
846,0,1.1,0.12,0.16,0.73,0.75,0,0.06
847,7.08,23.68,3.3,20.73,11.43,24.72,8.83,23.06
848,0,0,0,0,0,0,0,0
849,0.81,3.85,0,0.38,0,0,1.7,2.98
850,0,0,0,0,0,0,0,0
851,0.92,1.8,1.67,0.99,5.46,0,12.01,1.22
852,0,0,0,10.68,0.14,0.55,0.38,37.13
853,0,0,0,0,0,0,0,0
854,14.48,101.09,7.25,20.74,85.59,28.04,31.57,52.63
855,18.95,0,0.15,5.51,0.33,0,0,1.74
856,0,0,0,0,0,0,0,0
857,6.19,7.93,3.2,10.44,1.91,5.24,1.63,8.66
858,0,0,0,0,0,0,0,0
859,58.72,29.18,10.17,3.47,7.23,6.32,3.87,0
860,0,0.77,0,0,0,0,0,0
861,0,22.17,21.86,19.16,1.8,0,8.24,0
862,0,0,0.14,0,0,0,0,0
863,0,0,0,0,0,0,0,0
864,0,0,0,0,0,0,0,0
865,0,0,0.05,0,0,0,0,0
866,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0,0
869,0,0,0,3.67,0.39,0,0,1.45
870,11.98,20.7,2.24,17.38,6.61,36.38,6.54,40.92
871,8.27,9.21,2.98,11.11,17.26,15.59,8.06,3.79
872,0,0,0,0,0,0,0,0
873,3.6,2.39,2.54,20.32,5.35,5,4.37,2.97
874,0,0,0,0,0.6,0,0,0
875,2.46,57.22,0.2,3.99,2.91,55.16,8.62,2.71
876,0,0,0,0,0,0,0,0
877,0.53,0,5.44,0.5,2.32,0,0,0
878,0,0,0,0.51,0,4.93,0,0
879,0.64,4.98,0.96,18.22,3.07,3.21,6.58,0.65
880,0.51,1.51,2.03,2.97,0.62,4.44,3.15,1.11
881,0,0,0,0,0.29,0,0,0
882,2.97,0,0.44,6.28,0,0,0,1.49
883,0,0,0,0.2,0,0,0,1.43
884,22.58,2.83,1.94,3.61,3.05,0.75,4.46,9.36
885,28.54,36.2,5.67,39.24,65.62,38.96,14.61,24.16
886,0,0,0,0,0,0,0,0
887,0,0,0,0,0,0,0,0
888,32.91,84.41,17.01,21.16,13.98,20.1,7.21,29.28
889,0,0,0,2.71,0,0,0,0
890,34.54,34.93,7.69,14.57,16.18,13.84,8.32,35.23
891,0,0,0,0,1.51,0,0,0
892,0,0,0,0,0,0,0,0
893,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0
896,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0
898,1.18,1.62,1.52,9.74,0.73,1.11,0,3.39
899,9.15,3.61,0,0.24,1.1,43.89,0,6.15
900,2.59,2.17,1.76,1.09,5.64,4.91,0.05,1.6
901,12.41,4.78,0,3.05,6.16,9.59,1.88,5.5
902,30.26,10.82,1.17,51.41,3.08,10.26,16.69,149.45
903,0,0,0,0,0,0,0,0
904,16.08,27.09,14.67,37.64,27.68,54.57,24.29,36.24
905,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0
907,1.05,1.88,0.09,4.4,0.87,1.32,0.63,11.15
908,12.76,1.01,0.24,2.07,3.78,1.46,0.45,4.49
909,0,0,0,0,0,0,0,0
910,8.47,4.87,3.28,23.11,14.39,11.41,4.35,11.1
911,1.65,1.36,4.05,4.31,7.53,1.85,5.9,28.89
912,0,0,204.99,98.23,0,0,0,0
913,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0
916,0,0,0,3.04,0,0,0,1.51
917,5.25,2.25,1.22,4.47,4.04,3.91,3.17,11.69
918,22.97,0.74,3.78,1.97,4.65,3.77,1.21,0.7
919,0,0,0,0,0,0,0,0
920,0,0,4.7,3.07,3.31,9.5,5.24,0
921,0,0,0,0,0,0,3.33,0.48
922,0,0,0,0,0,0,0,0
923,4.08,1.12,0.24,0.94,0,0.76,0.73,0.57
924,0,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0,0
927,124.92,97.43,57.51,158.8,85.78,91.63,23.79,104.03
928,9.45,18.02,1.3,13.31,22.89,34.38,5.87,20.05
929,0.4,4.58,5.89,10.79,3.38,6.86,1.68,15.08
930,0,0,0,0,0,0,0,0
931,3.25,2.01,1.95,1.52,0,0.45,19.23,2.39
932,0,0,0,0,0,0,0,0
933,0,0,0,0,0.16,0,0,0
934,122.6,50.63,6.48,48.12,38.98,116.92,27.77,64.39
935,0,0,0,0,0,0,0,0
936,0,8.19,0,0,1.67,0.62,0,0.81
937,0,0.95,0,2.05,4.21,0,0,0
938,0,0,1.1,1.1,0.45,24.51,6.51,5.34
939,0,0,0,1.78,0,10.75,0,0
940,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0
943,0,0.69,0.17,1.96,3,0,6.87,0.89
944,116.97,11.71,23.2,29.61,12.46,86.27,32,2.71
945,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0
947,0.32,0,0,0,0.48,0,0,0
948,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0
952,0,0,0,22.93,0.77,1.9,0,0
953,2.74,4.26,0.99,8.3,6.66,4.02,4.65,2.76
954,0,0,0,0,0,0,0,0
955,22.42,38.29,1.58,63.12,12.14,26.79,3.18,40.25
956,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0
960,2.55,1.38,0.39,14.72,0.72,2.07,6.86,3.17
961,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0
964,52.84,29.76,4.51,93.38,8.04,65.03,8.94,21.1
965,0,0,0,0,0,0,0,0
966,4.81,2.94,1.66,8.97,11.9,5.78,1.95,8.05
967,0.38,0.1,0.17,0.44,1.29,0.17,0.19,0.38
968,0,0,0,1.21,0,0,0.9,0
969,38.11,2.69,4.08,17.43,11.73,46.62,24.09,25.97
970,2.11,6.05,2.6,8.66,4.56,8.88,2.7,6.18
971,2.06,39.65,1.56,9.01,10.59,6.85,0,11.03
972,0,0,0,28.68,1.23,0,8.32,0
973,133.44,76.79,8.55,66.4,21.4,52.33,26.3,10.57
974,0,0,0.45,0.32,1.49,0,0,0.33
975,14.99,35.38,12.02,52.77,135.38,57.73,68.93,57.9
976,0,4.89,0,53.24,2.46,41.89,1.55,1.09
977,0,0,0,0,0,0,0,0
978,51.56,0,0,0.94,0,0,8.4,1.49
979,9.81,2.36,6.86,10.82,5.03,6.2,3.01,8.31
980,3.43,0,5.43,2.83,14.32,11.51,4.46,5.27
981,0,0,2.87,0,0.42,0,0,0.41
982,0,0,0,0,0,0,0,0
983,8.67,36.56,3.98,12.18,11.22,54.65,12.99,39.1
984,1.31,3.23,0,0,0,0,0,2.89
985,0,0,0,0,0,0,0,0
986,0,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0
988,2.05,2.51,0,2.37,8.62,0,0,0
989,0,0,0,0,0,0,0,0
990,0,0.25,0,0,0,0,0,0
991,0,0,0,0,0,0,0,0
992,0.66,0,1.34,6.22,1.21,5.46,1.67,2.96
993,0.57,3.08,0.42,0,1.13,4.62,0,1.29
994,1.93,2.78,2.17,5.04,58.74,9.04,2.77,5.3
995,0,0,0,0,0,0,0,0
996,27.78,0,32.11,58.07,9.26,85.25,1,2.49
997,0,0,0,0,0,0,0,0
998,8.15,0,11.95,17.01,6.2,13.59,0,24.33
999,52.45,35.13,44.74,79.39,71.27,60.27,18.19,59.41
1000,0,0,0,0,0,0,0,0
1001,0,0,0,4.89,0,0,0,0
1002,0,0,0,0,0,0,0,0
1003,1.29,0,2.58,5.47,2.64,3.65,8.23,1.29
1004,0.87,0.69,1.76,4.18,4.86,3.42,9.6,12.78
1005,2.35,9.02,1.4,16.45,5.09,2.47,8.89,4.78
1006,0.95,0,0.95,4.79,0.32,12.66,0.63,8.24
1007,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0
1009,0,0,0.72,0,0,0,0,0.56
1010,4.73,0.26,4.53,3.97,2.91,0,11.59,6.72
1011,14.56,0,1.18,6.13,3.85,1.68,0,9.89
1012,30.73,22.84,12.43,42.04,10.37,9.06,9.16,59.91
1013,0,0,0,0,1.45,0,0,0
1014,10.31,0,0,0.21,11.01,0,0,0
1015,0,0,0,0,0,3.23,0,0
1016,0,0,0,0.21,0.15,0,0,0
1017,25.89,12.91,4.53,50.84,89.47,29.08,8.71,32.13
1018,3.14,1.12,2.3,1.83,2.92,18.18,0,11.23
1019,0,0,0,0,0,0,0,0
1020,0,4.99,4.62,0.78,0,3.97,0,0.75
1021,0,0,0,0,0,0,0,0
1022,3.14,3.21,2.59,6.31,15.83,10.76,7.01,13.23
1023,0,0,0,0,0,0,0,0
1024,0,0,0,0,0,5.47,0,0.6
1025,0,0,0,0,0,0,0,0
1026,0,0,0,0,0,0,0,0
1027,3.84,0,0,0.21,0,0,0,0
1028,2385.38,567.93,109.59,1043.39,418.5,725.65,5315.04,374.58
1029,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,0
1034,1.68,20.2,4.93,44.42,0,0,0,2.88
1035,0,0,0,0,0,0,0,0
1036,0,0,0,7.58,0.52,1.44,0,25.45
1037,3.32,11.35,0.22,0.55,7.96,11.67,0.62,0.87
1038,92.23,15.73,0.64,6.87,2.37,3.9,0,5.12
1039,0,0,0,0,0,0,0,0
1040,9.08,3.45,1.75,15.16,10.27,27.88,14.04,23.18
1041,8.76,39.26,6.59,32.09,6.01,10.11,5.47,11.93
1042,0,0,4.34,0.4,1.46,0.71,1.8,0.31
1043,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0,0
1045,0,1.32,0.88,3.34,0.62,1.83,6.46,2.35
1046,0,0,0,0,0,0,0,0
1047,0,1.76,0.89,7.96,2.62,0,0,5.33
1048,1.86,8.36,3.46,5.48,4.16,15.09,3.52,34.63
1049,6.92,15.72,2.66,7.07,6.6,13.49,5.86,6.91
1050,37.25,1.59,2.54,9.25,12.47,12.51,3.33,20.34
1051,18.78,4.41,5.62,11.81,10.42,7.74,6.89,2.68
1052,29.24,130.41,7.76,20.06,20.03,0,9.28,1.18
1053,6.49,27.95,9.54,33.28,2.32,19.17,10.43,24.07
1054,3.12,20.87,1.86,9.54,14.21,24.89,3.44,21.25
1055,0,0.49,0,0.33,7.1,0,0,0
1056,67.27,45.48,3.65,82.72,30.51,98.33,21.14,154.28
1057,4.71,2.4,0,4.92,11.96,3.9,4.26,6.41
1058,1.91,7.04,0,7.54,53.06,36.26,4.97,23.77
1059,5.24,72.34,2.52,0.89,3.23,7.78,0,1.26
1060,0,0,0,0,0,0,0,0
1061,0.3,1.48,4.77,3.32,0.39,11.49,8.84,1.51
1062,0.23,0.56,0,0,0,0.25,0,0.71
1063,0,0,0,0,0,0,0,0
1064,33.44,6.48,1.49,13.18,3.71,6.49,3.81,4.34
1065,0.54,3.5,0.31,1.67,7.9,4.74,6.92,0.17
1066,0,0,0,0,0,0,0,0
1067,0,0,0.33,0,0,0,0,0
1068,7.13,5.09,0.69,11.69,4.19,16.2,0,0.36
1069,11.33,13.97,1.83,80.63,18.56,46.54,0,2.7
1070,3.5,11.58,4.49,20.4,44.45,25.5,7.13,14.81
1071,0,0,0.94,0,0,0,0,0
1072,0,0,0,0,0,0,0,0
1073,0,0,0.17,0.05,0.34,0,0.47,0
1074,0,0,0,0,0,0,0.56,0.4
1075,0,0,0,0,0,0,0,0
1076,0,0,0,0,0,0,0,0
1077,14.92,10.12,3.35,30.21,1.95,13.04,0,21.99
1078,0,6.72,0.34,1.93,1.9,2.59,0.49,13.97
1079,0.73,0.29,0.13,0.17,1.32,0.8,0.75,3.96
1080,6.46,20.24,3.24,45.74,9.35,44.95,38.68,10.92
1081,0,1.51,0,11.97,0,0,0,0
1082,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0
1084,0,0,0,0,0,0,0,0
1085,0,0,0,0,0,0,0,0
1086,0,0,0,0,0,0,0,0
1087,0,0,0.57,0.48,0,1.15,0,0
1088,0,0,0,0.3,0,0,0,0
1089,0,0,0,0,0,0,0,0
1090,0,0,0,0,0,0,0,0
1091,0,0,0,0,0.7,0,0,0
1092,0,0,0,0,0,0,0,0
1093,0.89,0,0,2.76,1.07,0,0,0.22
1094,0,0,0,3.86,0.45,0,0,0
1095,0,2.13,0.51,0.76,0.84,0.62,1.06,1.02
1096,2.27,0,0.49,3.46,2.15,1.56,0,3.05
1097,7.62,13.82,1.98,33.95,16.32,16.72,10.02,14.22
1098,0,0,0,0,0,0.76,0,0
1099,0,0,0,0,0,5.26,0,1.15
1100,0,0,0.3,5.29,0,0,0,0
1101,0,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0,0
1104,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0
1106,0,0,0,0,0,0,0,0
1107,1.01,1.66,0.37,0.24,0.37,1.98,0,9.87
1108,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0
1110,0,6.16,0.31,1.1,0.7,1.58,2.31,2.82
1111,11.87,0,0,0,0,2.41,0,0
1112,0,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0,0
1114,0,0,0,0,0,0,0,0
1115,0,0,0,0,0,0,0,0
1116,0,0,0,0,0,0,0,0
1117,0,0,0,0,79.67,0,0,0
1118,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0
1121,9.11,4.38,1.13,5.94,1.99,9,1.06,0.59
1122,0,0,0,0,0,0,0,0
1123,0,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0,0
1125,0,0,0,0,0,0,0,0
1126,0,0,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0
1128,0,1.38,0,5.69,2.04,4.22,0.44,8.33
1129,0.16,1.18,0,0.55,0.61,0.7,0,2.54
1130,18.05,60.27,9.53,16.29,7.16,11.39,14.27,8.86
1131,0,0,0,0,0,0,0,0
1132,11.56,7.49,1.37,7.35,7.34,37.06,3.2,52.92
1133,0,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0,0
1135,0,0,0,0,0,0,0,0
1136,0,0,0,0,0,0,0,0
